#####################################################################
# Alchemist log file - simulation started at: 2019-09-21T05:44+0000 #
#####################################################################
# seed = 72.0, stage_width = 2000
#
# The columns have the following meaning: 
# time rep-bcast[Sum] rep-ccast[Sum] share-bcast[Sum] share-ccast[Sum] rep-bcast-single[Sum] rep-ccast-single[Sum] share-bcast-single[Sum] share-ccast-single[Sum] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN 
1.0000473498708253 NaN NaN NaN NaN NaN NaN NaN NaN 
2.000047349870825 NaN NaN NaN NaN NaN NaN NaN NaN 
3.000047349870825 NaN NaN NaN NaN NaN NaN NaN NaN 
4.000047349870825 NaN NaN 3.0710278051180184 NaN NaN NaN 3.0710278051180184 2.8122068021776467 
5.000047349870825 NaN NaN 3.0710278051180184 NaN NaN NaN 3.0710278051180184 3.157629902260105 
6.000047349870825 NaN NaN 2.531108404858892 NaN NaN NaN 2.531108404858892 3.157629902260105 
7.000047349870825 NaN NaN 3.073088001423333 NaN NaN NaN 3.073088001423333 3.712149932524976 
8.000047349870826 NaN NaN 2.8157333598471146 3.660749446429598 NaN NaN 2.8157333598471146 3.660749446429598 
9.000047349870826 NaN NaN 2.715406761024475 2.715047162258048 NaN NaN 2.715406761024475 2.715047162258048 
10.000025902433224 NaN NaN 3.767463277099198 2.715047162258048 NaN NaN 3.767463277099198 2.715047162258048 
11.000047349870826 NaN NaN 3.767463277099198 4.093075823009997 NaN NaN 3.767463277099198 4.093075823009997 
12.000047349870826 NaN NaN 3.567586023109129 4.093075823009997 NaN NaN 3.567586023109129 4.093075823009997 
13.000047349870826 NaN NaN 3.4139862907421215 4.711796268932126 NaN NaN 3.4139862907421215 3.5817430782891257 
14.000047349870826 NaN NaN 2.54818228675518 3.933848216860321 NaN NaN 2.54818228675518 3.933848216860321 
15.000047349870826 NaN NaN 3.5635146384036513 2.8295314117274337 NaN NaN 3.5635146384036513 2.8295314117274337 
16.000047349870826 NaN NaN 2.9231272444850873 3.9337685260136723 NaN NaN 2.9231272444850873 3.9337685260136723 
17.000047349870826 NaN NaN 3.775830743257856 3.9337685260136723 NaN NaN 3.775830743257856 3.9337685260136723 
18.000047349870826 NaN NaN 2.55097825716895 3.001942797054742 NaN NaN 2.55097825716895 3.001942797054742 
19.000047349870826 NaN NaN 2.4731968884226525 3.3254578287272523 NaN NaN 2.4731968884226525 4.478260971054084 
20.000047349870826 NaN NaN 2.832582153206129 3.3254578287272523 NaN NaN 2.832582153206129 4.478260971054084 
21.000047349870826 NaN NaN 3.789700453181336 4.022205016933377 NaN NaN 3.789700453181336 4.022205016933377 
22.000047349870826 NaN NaN 3.127253640378136 5.645412090375128 NaN NaN 3.127253640378136 5.645412090375128 
23.000047349870826 NaN NaN 2.5665884293689203 5.645412090375128 NaN NaN 2.5665884293689203 5.645412090375128 
24.000047349870826 NaN NaN 3.423857292205618 5.022172959326539 NaN NaN 3.423857292205618 2.567958518548867 
25.000047349870826 NaN NaN 2.770503257659943 5.022172959326539 NaN NaN 2.770503257659943 2.567958518548867 
26.000047349870826 NaN NaN 3.650714206521016 4.227144095388116 NaN 24.56067261063882 3.650714206521016 3.413272734191974 
27.000047349870826 24.48874286001581 NaN 4.554880207342194 3.893817921398 24.48874286001581 26.030003273814525 4.554880207342194 3.893817921398 
28.000047349870826 25.493260701701196 NaN 3.8507150117173623 3.893817921398 25.493260701701196 26.030003273814525 3.8507150117173623 3.893817921398 
