#####################################################################
<<<<<<< HEAD
# Alchemist log file - simulation started at: 2019-02-26T00:53+0000 #
=======
# Alchemist log file - simulation started at: 2019-02-25T21:24+0000 #
>>>>>>> a211c1c1a65731362697e98cf0b706e5e023ad65
#####################################################################
# seed = 11.0
#
# The columns have the following meaning: 
# time derr-single-broadcast-rep[Mean] terr-single-broadcast-rep[Mean] derr-single-broadcast-share[Mean] terr-single-broadcast-share[Mean] derr-single-collection-rep[Mean] terr-single-collection-rep[Mean] derr-single-collection-share[Mean] terr-single-collection-share[Mean] derr-single-distance-rep[Mean] terr-single-distance-rep[Mean] derr-single-distance-share[Mean] terr-single-distance-share[Mean] derr-stack-broadcast-rep[Mean] terr-stack-broadcast-rep[Mean] derr-stack-broadcast-share[Mean] terr-stack-broadcast-share[Mean] derr-stack-collection-rep[Mean] terr-stack-collection-rep[Mean] derr-stack-collection-share[Mean] terr-stack-collection-share[Mean] derr-stack-distance-rep[Mean] terr-stack-distance-rep[Mean] derr-stack-distance-share[Mean] terr-stack-distance-share[Mean] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.0000010530711285 0.0 0.0037486821823088557 0.0 0.020630415579560742 926.4651633318692 0.1036761205368636 581.5087757992856 0.5134348648791185 0.0 0.0 34.60898388790399 0.29412485235838687 2010.0 0.0 2010.0 0.29412485235838687 2010.0 0.0 1749.5000352220009 0.29412485235838687 0.0 0.0 34.60898388790399 0.29412485235838687 
2.000289157627962 0.0 0.5310412621985899 0.0 0.6338670978022205 868.302936755471 0.9376900127417946 175.5055635291483 1.3084181160633286 0.013503456942701702 1.0901109797970399 42.31559402075372 0.9913282868654977 2010.0 1.0901109797970399 1946.476799161334 1.051891802601786 1962.4905723698769 1.0901109797970399 1171.3475902950968 1.051891802601786 0.013503456942701702 1.0901109797970399 42.31559402075372 0.9913282868654977 
3.0002891576279627 0.0 1.452525121965132 0.0 1.2528117764692195 793.0030269163975 1.980424304483436 31.82027530210458 1.7352416000399125 2.341836468578357 1.7067707025392287 40.54887926518928 1.755123384526805 2009.6104434871452 1.6137939282108742 1683.7381373292803 1.9324374468339494 1907.990612429311 1.9473092229729345 701.796019100572 1.9278940336137311 2.341836468578357 1.7067707025392287 40.54887926518928 1.755123384526805 
4.0002891576279636 0.0 2.4268274018391343 0.0 1.7043107032455154 720.4995848880728 3.0023073043426796 14.124420743304965 1.8572894258135288 2.7484351141284953 2.2471255874253804 39.42645115664681 2.614715548219272 2005.0367772595046 2.1783532160330585 1433.562608392265 2.9212766836655812 1862.1846227937572 2.6434249117284274 349.1706972508424 2.9178528640916537 2.7484351141284953 2.2471255874253804 39.42645115664681 2.614715548219272 
5.000289157627964 0.0 3.333104855048489 0.0 1.7929280802527992 653.0035524025124 3.919906515645903 9.598012767142484 1.952786100201579 2.733555347989548 2.938274593998096 25.172844742616373 3.3735172837497953 1978.472909927049 3.2657474533693653 1021.760214121669 3.908984969827064 1800.4950441741328 3.7104345130521126 179.46789036346257 3.908984969827064 2.733555347989548 2.938274593998096 25.172844742616373 3.3735172837497953 
6.000255476787369 0.0 4.165063683693667 0.0 1.9095192775085106 590.120189351884 4.759607124775302 8.94858914436727 2.071377275244563 4.966743876024659 3.7830346825828625 17.663583420380775 3.9384063324037624 1958.7612487957847 4.2916827534838395 685.6435211697054 4.874994231444868 1722.0445889666332 4.484967785338848 125.0926339769784 4.874994231444868 4.966743876024659 3.7830346825828625 17.663583420380775 3.9384063324037624 
7.000289157627966 0.0 5.01761828283302 0.0 1.874224376934442 527.2486472124519 5.551207675858203 8.060649171514665 2.1401989090601314 4.0770937544675885 4.529837426530859 13.21066679384667 4.504504352108492 1936.3929710986354 5.364969669450062 399.79493465987184 5.877640943763824 1661.697208231763 5.393325220826593 124.75265160005479 5.877640943763824 4.0770937544675885 4.529837426530859 13.21066679384667 4.504504352108492 
8.000289157627966 0.0 5.807718546672655 0.0 1.9287951411656497 469.369061313588 6.418613047878565 7.584126110770365 2.139000043189648 5.022779916665123 5.3324745533919415 10.421663939035234 4.926119346276878 1908.4077495070874 6.4236008040606 240.50848605411775 6.8949393090941555 1600.35246470056 6.277972293287302 129.57943519396468 6.889620715799902 5.022779916665123 5.3324745533919415 10.421663939035234 4.926119346276878 
9.000289157627963 0.0 6.553144892883209 0.0 1.8742388872002387 413.7884939351277 7.218427550023618 7.608261724100345 2.149898945817486 5.403320486656858 6.045761182698493 8.943966218956003 5.256063257067109 1882.9639664677259 7.538627418207021 160.8795205917958 7.885307097372591 1532.7312543079283 7.225209536325359 127.90012874764012 7.885307097372591 5.403320486656858 6.045761182698493 8.943966218956003 5.256063257067109 
