#####################################################################
# Alchemist log file - simulation started at: 2019-02-25T20:07+0000 #
#####################################################################
# seed = 49.0
#
# The columns have the following meaning: 
# time distance-rep[Mean] distance-rep[Max] leader-rep[CountDistinct] distance-share[Mean] distance-share[Max] leader-share[CountDistinct] 
0.0 NaN NaN NaN NaN NaN NaN 
1.001274073471216 0.0 0.0 499.0 0.0 0.0 68.0 
2.000870913871937 0.0 0.0 113.0 0.0 0.0 62.0 
3.0002309817288566 0.0 0.0 106.0 0.0 0.0 51.0 
4.0006719003401345 0.0 0.0 102.0 0.0 0.0 48.0 
5.0019809003590225 0.0 0.0 97.0 0.0 0.0 43.0 
6.000035480286315 0.0 0.0 89.0 0.0 0.0 39.0 
7.000620828945796 0.0 0.0 84.0 0.0 0.0 39.0 
8.002704108924663 0.0 0.0 79.0 0.0 0.0 38.0 
9.001820432514467 0.0 0.0 77.0 0.0 0.0 35.0 
10.002429670171114 0.0 0.0 75.0 0.0 0.0 32.0 
11.000167270203765 0.0 0.0 70.0 0.0 0.0 32.0 
12.000870913871937 0.0 0.0 66.0 0.0 0.0 34.0 
13.002704108924663 0.0 0.0 66.0 0.0 0.0 40.0 
14.002707122375348 0.0 0.0 62.0 0.005034658414420193 2.5173292072101106 34.0 
15.001646752152567 0.0 0.0 61.0 0.005034658414420193 2.5173292072101106 34.0 
16.000928341036982 0.0 0.0 59.0 0.005034658414420193 2.5173292072101106 32.0 
17.000557639096918 0.0 0.0 56.0 0.008264249970253561 4.132124985126779 33.0 
18.00123906704225 0.0 0.0 56.0 0.0 0.0 29.0 
19.002007495961422 0.0 0.0 55.0 0.0 0.0 24.0 
20.001705635759038 0.0 0.0 52.0 0.00896676565849433 4.4833828292471765 28.0 
21.006418129324967 0.0 0.0 53.0 0.0 0.0 25.0 
22.000870913871935 0.0013255177893166264 0.6627588946583103 51.0 0.0 0.0 27.0 
23.000882285377063 0.0 0.0 48.0 0.0 0.0 25.0 
24.00374845124298 0.0 0.0 47.0 0.0 0.0 25.0 
25.005475554254424 0.0 0.0 47.0 0.0 0.0 24.0 
