#####################################################################
# Alchemist log file - simulation started at: 2019-02-25T18:11+0000 #
#####################################################################
# seed = 169.0
#
# The columns have the following meaning: 
# time derr-single-broadcast-rep[Mean] terr-single-broadcast-rep[Mean] derr-single-broadcast-share[Mean] terr-single-broadcast-share[Mean] derr-single-collection-rep[Mean] terr-single-collection-rep[Mean] derr-single-collection-share[Mean] terr-single-collection-share[Mean] derr-single-distance-rep[Mean] terr-single-distance-rep[Mean] derr-single-distance-share[Mean] terr-single-distance-share[Mean] derr-stack-broadcast-rep[Mean] terr-stack-broadcast-rep[Mean] derr-stack-broadcast-share[Mean] terr-stack-broadcast-share[Mean] derr-stack-collection-rep[Mean] terr-stack-collection-rep[Mean] derr-stack-collection-share[Mean] terr-stack-collection-share[Mean] derr-stack-distance-rep[Mean] terr-stack-distance-rep[Mean] derr-stack-distance-share[Mean] terr-stack-distance-share[Mean] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.000041166055323 0.0 0.0038972684402291406 0.0 0.025934217597714488 954.7615014244826 0.11154962323287448 679.4357184452284 0.47707068894496374 0.0 0.0 17.372334929375647 0.30768572178372966 2010.0 0.0 2010.0 0.30768572178372966 2010.0 0.0 1728.7378080370777 0.30768572178372966 0.0 0.0 17.372334929375647 0.30768572178372966 
2.000041166055323 0.0 0.5293932186075017 0.0 0.686953909651719 898.3957845628746 0.9531228848879816 321.1493582935495 1.1746999376057432 0.0 0.0 41.4573529404969 1.0309225643667115 2010.0 0.0 2010.0 1.0309225643667115 2010.0 0.0 1205.6866507491914 1.0309225643667115 0.0 0.0 41.4573529404969 1.0309225643667115 
3.0000411660553237 0.0 1.4850285265922232 0.0 1.6519156537474902 821.9748562214809 2.0461244712017383 117.4486099830904 1.6448975491514612 0.0 2.0602238119500638 53.305270533574436 1.8184372945088152 2010.0 2.0602238119500638 1950.7226112830917 1.9684321418019046 1960.8519079705857 2.0602238119500638 638.7295128932642 1.9684321418019046 0.0 2.0602238119500638 53.305270533574436 1.8184372945088152 
4.000041166055325 0.0 2.484207793744765 0.0 1.962145074883167 749.2058690676433 3.011194566088206 17.925631269669598 1.9502205807074005 2.4923301916109404 2.894994530150849 31.254484280918124 2.5474060634468048 2010.0 2.894994530150849 1729.0330012214808 2.8859167337338505 1927.7636560880044 2.894994530150849 309.1634235501024 2.880306059640695 2.4923301916109404 2.894994530150849 31.254484280918124 2.5474060634468048 
5.0000411660553254 0.0 3.491984340185781 0.0 2.042914652114208 677.480661458618 3.9761090778987866 7.503070312037559 2.087442697813717 5.389371627191159 3.5974652467218586 17.339996935964745 3.3049326404268005 2008.928212795013 3.617926987328112 1422.3349993231259 3.9035478448857734 1867.9392460094805 3.9213302874742895 264.10533998108406 3.8198085340454284 5.389371627191159 3.5974652467218586 17.339996935964745 3.3049326404268005 
6.000041166055326 0.0 4.402577423826669 0.0 2.125310735958899 614.1174774039084 4.8487543880725035 7.465954806209622 2.0107322079853196 4.5373099218324455 4.43834265687478 10.68061898808118 3.902955428981556 2007.1411557236256 4.239546256244716 1045.4245673679275 4.868263137158548 1811.5934924410296 4.916227555964676 205.19210523070095 4.842189300557784 4.5373099218324455 4.43834265687478 10.68061898808118 3.902955428981556 
7.000041166055327 0.0 5.2933038395493295 0.0 1.9523877033263304 550.2544998500579 5.69661684792665 7.399053731222308 2.115415644327484 3.8889924144200974 5.16039798014974 7.541570608874366 4.427398112048852 1987.686780298871 5.330827565451392 558.8951467771985 5.884804203280578 1755.3305938816882 5.891204266781983 202.30816110226547 5.8736173552736535 3.8889924144200974 5.16039798014974 7.541570608874366 4.427398112048852 
8.000041166055327 0.0 6.134674270284738 0.0 2.2092758402996577 495.9845381677468 6.493287293631479 7.362520722605688 2.3820760846961364 4.217594428469489 5.8933313498826765 7.972647548012894 5.016139173427107 1966.317432910064 6.4855805598115115 336.1916997916879 6.886934036064308 1704.1949133612704 6.886247118856224 209.5473395240516 6.852737977989144 4.217594428469489 5.8933313498826765 7.972647548012894 5.016139173427107 
9.000041166055324 0.0 6.955066841877501 0.0 1.9764725407687884 442.35003425653673 7.31577559442261 7.359261528128194 2.9240103385612595 6.446521670306138 6.67175414756481 7.116455030386078 5.426745779293745 1947.7369456785823 7.586101765680525 179.63233801423004 7.8821243763524445 1643.0756304634363 7.89259858967133 214.21252661921804 7.803334140113765 6.446521670306138 6.67175414756481 7.116455030386078 5.426745779293745 
10.00004116605532 0.0 7.701721771706545 0.0 2.035986621003054 393.48281754840684 8.036213538004207 7.327617564018702 3.4393646907378606 5.566922836800751 7.371822966258812 7.6783580109288465 5.789057335462358 1920.3303985790492 8.71599585746428 177.94972095933383 8.882933327913756 1586.5737321531299 8.869469966679118 231.82239279255973 8.722601099763772 5.566922836800751 7.371822966258812 7.6783580109288465 5.789057335462358 
11.000041166055317 0.0 8.403869763537058 0.0 2.172260769054796 339.2912958339635 8.70322654694246 7.1484217142888 3.0305322831275268 5.339250499586302 8.046441735440231 7.093880280081661 6.081767206827883 1895.2619814912428 9.722788481771415 193.66126264666988 9.874331420074475 1527.421686127357 9.84529113085865 213.17233580009005 9.782017649266347 5.339250499586302 8.046441735440231 7.093880280081661 6.081767206827883 
12.000041166055313 0.0 9.078274263328213 0.0 1.9812495674150417 293.91623352522186 9.40934606221718 7.044942402277616 2.7051182176583213 4.799443289731762 8.709806233690916 6.914301850014749 6.2415043361458835 1866.4869544257735 10.759597646980062 194.84212392949075 10.882090973527113 1473.7235518885118 10.873528682136994 189.2790316900641 10.854207107761898 4.799443289731762 8.709806233690916 6.914301850014749 6.2415043361458835 
13.00004116605531 0.0 9.677771821714627 0.0 2.1474899156893357 249.23273849701872 10.016656250646884 7.026114900050742 2.6673086517200026 5.334291724546334 9.496513277157586 7.059684128771451 6.395067423524944 1839.7616075577812 11.841968749945393 194.84212392949075 11.889576227678347 1416.9408605260273 11.885926393431138 177.7161653411451 11.865335113371097 5.334291724546334 9.496513277157586 7.059684128771451 6.395067423524944 
14.000041166055306 0.0 10.256945287935414 0.0 2.207603349654461 207.67808865470585 10.622293537607264 7.096249459301754 3.026492937791789 6.218384860987494 10.297562257046463 8.576342793441976 6.414816469944929 1814.7242282866844 12.8644067735722 194.84212392949075 12.898757939346524 1359.663045516256 12.8961004840822 171.31546625694224 12.791614332698225 6.218384860987494 10.297562257046463 8.576342793441976 6.414816469944929 
15.000041166055302 0.0 10.803201149229398 0.0 1.9864380927454413 164.72844160468944 11.208168625733512 7.137538213274279 3.393955579199943 6.111814268742292 10.931221765801402 7.581068421176698 6.369106427874945 1794.8199557033317 13.857524002209463 194.84212392949075 13.905499435018328 1299.312325863683 13.907931412798083 143.31986835579167 13.848218324465435 6.111814268742292 10.931221765801402 7.581068421176698 6.369106427874945 
16.0000411660553 0.0 11.409786395753976 0.0 1.9975793354070555 133.47697641160255 11.70438830734929 7.129906324563024 3.51195242576586 7.265707303981698 11.717892316709921 8.847328109196011 6.341858249400926 1787.1635760616753 14.830612135084642 194.84212392949075 14.885540317401487 1234.3017908950308 14.895437648941012 152.96377013437115 14.318868582484043 7.265707303981698 11.717892316709921 8.847328109196011 6.341858249400926 
17.000041166055297 0.0 11.932331167708499 0.0 2.1591303980111296 108.00876074332923 12.250038041658298 7.119340430709322 3.7862820586631383 8.790502947044132 12.52235200073036 9.558855172236349 6.282028067715059 1781.3457919173552 15.715421536908263 194.84212392949075 15.871204757065351 1161.6650486241701 15.878291291077359 115.03201948459159 14.800777655118754 8.790502947044132 12.52235200073036 9.558855172236349 6.282028067715059 
