#####################################################################
# Alchemist log file - simulation started at: 2019-09-24T01:46+0000 #
#####################################################################
# seed = 29.0, stage_width = 2000
#
# The columns have the following meaning: 
# time rep-bcast[Sum] rep-ccast[Sum] share-bcast[Sum] share-ccast[Sum] rep-bcast-single[Sum] rep-ccast-single[Sum] share-bcast-single[Sum] share-ccast-single[Sum] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN 
1.0000462405716728 NaN NaN NaN NaN NaN NaN NaN NaN 
2.0000462405716726 NaN NaN NaN NaN NaN NaN NaN NaN 
3.0000462405716735 NaN NaN NaN NaN NaN NaN NaN NaN 
4.000046240571674 NaN NaN NaN NaN NaN NaN NaN 2.5564466828456553 
5.000046240571675 NaN NaN 2.803910362913469 NaN NaN NaN 2.803910362913469 2.6513146972271517 
6.000046240571676 NaN NaN 2.644958645092095 NaN NaN NaN 2.644958645092095 2.6513146972271517 
7.000046240571677 NaN NaN 3.3711801317321335 NaN NaN NaN 3.3711801317321335 2.88455184746265 
8.000046240571677 NaN NaN 3.3649693202831537 2.8627086999502565 NaN NaN 3.3649693202831537 2.8627086999502565 
9.000046240571674 NaN NaN 3.5688697248365333 3.7301194152489527 NaN NaN 3.5688697248365333 3.7301194152489527 
10.00004624057167 NaN NaN 3.530154127563449 3.4492578066056714 NaN NaN 3.530154127563449 3.4492578066056714 
11.000046240571667 NaN NaN 3.065159375610513 4.36100480353262 NaN NaN 3.065159375610513 4.36100480353262 
12.000045468428446 NaN NaN 3.0790092764575157 4.404086510972528 NaN NaN 3.0790092764575157 4.404086510972528 
13.00004624057166 NaN NaN 4.101231785130384 4.182215901611176 NaN NaN 4.101231785130384 4.182215901611176 
14.000046240571656 NaN NaN 3.8855486928884346 3.6231542675545523 NaN NaN 3.8855486928884346 3.6231542675545523 
15.000046240571653 NaN NaN 2.920700816942448 3.6231542675545523 NaN NaN 2.920700816942448 3.6231542675545523 
16.00004624057165 NaN NaN 2.8890171071665876 3.957793627912233 NaN NaN 2.8890171071665876 3.957793627912233 
17.000046240571645 NaN NaN 2.81062322162901 3.8236209584276644 NaN NaN 2.81062322162901 3.8236209584276644 
18.000046240571642 NaN NaN 2.81062322162901 3.9414061842001633 NaN NaN 2.81062322162901 3.9414061842001633 
19.00004624057164 NaN NaN 4.046501974004348 3.0257125622982812 NaN NaN 4.046501974004348 3.0257125622982812 
20.000046240571635 NaN NaN 3.265903138145866 3.0855097940066116 NaN NaN 3.265903138145866 3.0855097940066116 
21.00004624057163 NaN NaN 3.032637999671419 4.179249394414207 NaN NaN 3.032637999671419 4.179249394414207 
22.000046240571628 NaN NaN 3.4018431855251805 4.179249394414207 NaN NaN 3.4018431855251805 4.179249394414207 
23.000046240571624 NaN NaN 3.4018431855251805 3.066999039657837 NaN NaN 3.4018431855251805 4.390350019491034 
24.00004624057162 22.968945049395014 NaN 2.455342811403167 4.142298832230157 22.968945049395014 NaN 2.455342811403167 5.465649812063354 
25.000046240571617 23.95695175532191 NaN 3.443349517330063 4.3237964753881535 23.95695175532191 NaN 3.443349517330063 4.3237964753881535 
26.000046240571614 25.131203464709742 NaN 3.1706218492657285 5.54029780447431 25.131203464709742 24.6359521203456 3.1706218492657285 5.54029780447431 
27.00004624057161 25.13237588729389 NaN 3.265291395197398 5.54029780447431 25.13237588729389 24.6359521203456 3.265291395197398 5.54029780447431 
28.000046240571606 25.13237588729389 NaN 3.265291395197398 3.5444509636411645 25.13237588729389 25.680603477979773 3.265291395197398 3.5444509636411645 
29.000046240571603 24.308444525888067 NaN 3.445440417474277 3.5444509636411645 24.308444525888067 25.680603477979773 3.445440417474277 3.5444509636411645 
30.0000462405716 25.398998160356715 NaN 3.3194927228567686 3.9277704923025745 25.398998160356715 24.206652699937823 3.3194927228567686 3.9277704923025745 
