#####################################################################
# Alchemist log file - simulation started at: 2019-02-25T20:41+0000 #
#####################################################################
# seed = 176.0
#
# The columns have the following meaning: 
# time distance-rep[Mean] distance-rep[Max] leader-rep[CountDistinct] distance-share[Mean] distance-share[Max] leader-share[CountDistinct] 
0.0 NaN NaN NaN NaN NaN NaN 
1.0009598445785106 0.0 0.0 499.0 0.0 0.0 78.0 
2.0081884851171368 0.0 0.0 110.0 0.0 0.0 73.0 
3.000527700073988 0.0 0.0 105.0 0.0 0.0 60.0 
4.002375692248742 0.0 0.0 96.0 0.0 0.0 55.0 
5.001079776112124 0.0 0.0 93.0 0.0 0.0 47.0 
6.000334982222646 0.0 0.0 87.0 0.0 0.0 43.0 
7.001265210647165 0.0 0.0 81.0 0.0 0.0 40.0 
8.000527700073988 0.0 0.0 75.0 0.0 0.0 37.0 
9.000142951616281 0.0 0.0 74.0 0.009908825176323468 4.954412588161745 36.0 
10.00066176892033 0.0 0.0 69.0 0.009908825176323468 4.954412588161745 34.0 
11.00095984457851 0.0 0.0 67.0 0.0 0.0 33.0 
12.000446988378386 0.0 0.0 66.0 0.0 0.0 34.0 
13.000527700073988 0.0 0.0 65.0 0.03277999588527664 12.9289666900155 32.0 
14.005601723351143 0.0 0.0 63.0 0.011333145807901651 5.666572903950851 29.0 
15.00284494696756 0.0 0.0 61.0 0.0 0.0 31.0 
16.00095984457851 0.0 0.0 60.0 0.0 0.0 30.0 
17.001099579810454 0.0 0.0 58.0 0.019408276830998144 9.704138415498988 28.0 
18.000195777209015 0.0 0.0 56.0 0.014821937066093345 7.410968533046713 29.0 
19.001343911638518 0.0 0.0 56.0 0.014821937066093345 7.410968533046713 27.0 
20.002418444629683 0.0 0.0 53.0 0.0 0.0 27.0 
21.000707825589906 0.0 0.0 53.0 0.0 0.0 25.0 
22.00300230111552 0.0 0.0 50.0 0.0 0.0 23.0 
23.000527700073988 0.0 0.0 47.0 0.0 0.0 24.0 
24.002413838231657 0.0 0.0 44.0 0.0 0.0 24.0 
25.00025164150833 0.0 0.0 47.0 0.0 0.0 21.0 
26.00095984457851 0.0 0.0 45.0 0.0 0.0 20.0 
27.00166987257347 0.0 0.0 44.0 0.0 0.0 20.0 
28.000527700073988 0.0 0.0 43.0 0.0 0.0 19.0 
29.00008782718144 0.0 0.0 43.0 0.0 0.0 20.0 
30.00808999017784 0.0 0.0 41.0 0.0 0.0 20.0 
31.000013156540625 0.0 0.0 39.0 0.0 0.0 19.0 
32.000965959521295 0.0 0.0 40.0 0.0 0.0 19.0 
33.00052770007399 0.0 0.0 40.0 0.0 0.0 20.0 
34.00105710230525 0.0 0.0 41.0 0.0 0.0 21.0 
35.000462342032336 0.0 0.0 39.0 0.0 0.0 20.0 
36.00095984457851 0.0 0.0 38.0 0.0 0.0 19.0 
37.00132368262528 0.0 0.0 39.0 0.0 0.0 18.0 
38.00052770007399 0.0 0.0 38.0 0.0 0.0 18.0 
39.00053932465309 0.0 0.0 40.0 0.0 0.0 18.0 
40.00282813160955 0.0 0.0 40.0 0.0 0.0 18.0 
41.00095984457851 0.0 0.0 40.0 0.0 0.0 18.0 
42.0078762522462 0.0 0.0 39.0 0.0 0.0 16.0 
43.00052770007399 0.0 0.0 39.0 0.0 0.0 17.0 
44.00194761565839 0.0 0.0 37.0 0.0 0.0 18.0 
45.00266834707085 0.0 0.0 37.0 0.0 0.0 18.0 
46.00095984457851 0.0 0.0 37.0 0.0 0.0 18.0 
47.001928066698035 0.0 0.0 37.0 0.0 0.0 18.0 
48.000227216294626 0.0 0.0 36.0 0.0 0.0 19.0 
