#####################################################################
<<<<<<< HEAD
# Alchemist log file - simulation started at: 2019-02-26T06:12+0000 #
=======
# Alchemist log file - simulation started at: 2019-02-25T21:52+0000 #
>>>>>>> a211c1c1a65731362697e98cf0b706e5e023ad65
#####################################################################
# seed = 15.0
#
# The columns have the following meaning: 
# time derr-single-broadcast-rep[Mean] terr-single-broadcast-rep[Mean] derr-single-broadcast-share[Mean] terr-single-broadcast-share[Mean] derr-single-collection-rep[Mean] terr-single-collection-rep[Mean] derr-single-collection-share[Mean] terr-single-collection-share[Mean] derr-single-distance-rep[Mean] terr-single-distance-rep[Mean] derr-single-distance-share[Mean] terr-single-distance-share[Mean] derr-stack-broadcast-rep[Mean] terr-stack-broadcast-rep[Mean] derr-stack-broadcast-share[Mean] terr-stack-broadcast-share[Mean] derr-stack-collection-rep[Mean] terr-stack-collection-rep[Mean] derr-stack-collection-share[Mean] terr-stack-collection-share[Mean] derr-stack-distance-rep[Mean] terr-stack-distance-rep[Mean] derr-stack-distance-share[Mean] terr-stack-distance-share[Mean] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.0001667152403872 0.0 0.004605289593012341 0.0 0.20950111048646541 1000.0940088502721 0.10274745144793553 701.8506996034345 0.4977018325634279 0.0 0.0 44.58002622939045 0.7011052056097399 2010.0 0.0 2010.0 0.7011052056097399 2010.0 0.0 1390.456869061069 0.7011052056097399 0.0 0.0 44.58002622939045 0.7011052056097399 
2.000166715240387 0.0 0.5411739800881317 0.0 0.9024369161336125 942.6596748937625 0.9009383775531777 294.85078043989137 1.2546631575280962 0.0 1.576062072389872 46.87003448747123 1.4013585993340254 2010.0 1.576062072389872 1822.933431672854 1.5231174371926526 1959.9811370641366 1.576062072389872 882.7592608516428 1.5231174371926526 0.0 1.576062072389872 46.87003448747123 1.4013585993340254 
3.0000871535735487 0.0 1.4689648571641971 0.0 1.3947028045515164 865.5271197359377 1.9497784867174734 52.720727382352514 1.7593957979088763 1.3186104910036707 2.0250602969117266 48.14903850285141 2.1133307773907335 2008.6432659146808 2.015574272385863 1482.848788058689 2.431487893019719 1929.0669156119513 2.1214169222891144 411.10833982856815 2.431487893019719 1.3186104910036707 2.0250602969117266 48.14903850285141 2.1133307773907335 
4.000166715240387 0.0 2.470283776040263 0.0 1.4763236125123735 788.9097091576416 2.9634997177958056 9.106475511381017 2.1116808086902257 1.708123173961302 2.784400285782051 25.28226256887895 2.876923205300317 1988.7140926267157 3.06765074459529 975.765607477606 3.4574400420095075 1868.35100615469 3.372973438669763 213.96719878073895 3.457440042009507 1.708123173961302 2.784400285782051 25.28226256887895 2.876923205300317 
5.000166715240387 0.0 3.3461662140530843 0.0 1.5729215838268555 721.077553848634 3.9156429109648574 7.543052582361545 2.678326889505387 1.6224871343565423 3.3796544194537863 15.389846007561946 3.501735482047798 1966.2527867020779 4.1609608830388884 592.2133124875229 4.449433967704075 1807.8405571102696 4.333751216222209 194.13276495644647 4.449433967704075 1.6224871343565423 3.3796544194537863 15.389846007561946 3.501735482047798 
6.000166715240387 0.0 4.194501857110718 0.0 1.658087207116909 647.5076180347272 4.850081851328587 7.507739480469836 3.0949365089661045 2.646341837818555 4.06704837351524 11.842306064488541 4.045280024408106 1953.5598748144118 5.285411817811018 338.98759938757036 5.4309911591666244 1740.3817238225126 5.354957713898001 221.08967707268707 5.4309911591666244 2.646341837818555 4.06704837351524 11.842306064488541 4.045280024408106 
7.000166715240387 0.0 5.0711996945718445 0.0 1.8235980643815024 580.3182807183277 5.747524476172297 7.503900884562464 3.0109473659616692 4.588756533886913 4.988721216352945 10.352303189741589 4.415054619202434 1945.48797618973 6.3085645589857124 253.4006702713078 6.447804057565739 1670.3517416863267 6.356760765638086 227.67466208719648 6.432687342416518 4.588756533886913 4.988721216352945 10.352303189741589 4.415054619202434 
8.000166715240386 0.0 5.855846501749756 0.0 1.8342722117618722 520.354458211226 6.653189335848099 7.503318577246663 2.629851929708089 4.35078116849022 5.745667759523649 7.750464636034969 4.748340449845009 1928.2389408509046 7.293924731332267 226.05764105104043 7.435478436208107 1608.5847426951796 7.381734258520837 222.5355059703173 7.435478436208107 4.35078116849022 5.745667759523649 7.750464636034969 4.748340449845009 
9.000026743110185 0.0 6.594357228414353 0.0 1.8614395506367907 459.89824916448754 7.520595703298499 7.503318577246663 2.3599953040040456 3.9797614928944967 6.577294282970701 6.232748080265192 5.05851327374089 1907.9679006827116 8.22592282118651 222.3674351744054 8.433091864394932 1545.0367785601486 8.436654583606497 222.32392598513707 8.433091864394932 3.9797614928944967 6.577294282970701 6.232748080265192 5.05851327374089 
