#####################################################################
# Alchemist log file - simulation started at: 2019-09-21T19:43+0000 #
#####################################################################
# seed = 126.0, stage_width = 200
#
# The columns have the following meaning: 
# time rep-bcast[Sum] rep-ccast[Sum] share-bcast[Sum] share-ccast[Sum] rep-bcast-single[Sum] rep-ccast-single[Sum] share-bcast-single[Sum] share-ccast-single[Sum] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN 
1.0001893248267277 NaN NaN 0.6614944421932851 NaN NaN NaN 0.6614944421932851 NaN 
2.0001893248267275 NaN NaN 0.6614944421932851 NaN NaN NaN 0.6614944421932851 NaN 
3.0001893248267284 2.1427904745042934 NaN 0.26931445425691347 NaN 2.1427904745042934 NaN 0.26931445425691347 NaN 
4.000189324826729 3.26448567459685 NaN 1.3910096543494705 1.0524937656818754 3.26448567459685 2.5337897979928834 1.3910096543494705 1.0524937656818754 
5.00018932482673 3.834347800251768 3.7784857642844876 1.1656904210216714 0.07900554526993275 3.834347800251768 3.7784857642844876 1.1656904210216714 0.07900554526993275 
6.000189324826731 3.834347800251768 4.802541121637365 1.1656904210216714 1.1030609026228104 3.834347800251768 4.802541121637365 1.1656904210216714 1.1030609026228104 
7.000125974663045 3.9200049124516667 3.3565350247361914 0.32944536886839604 2.2600460381252017 3.9200049124516667 3.3565350247361914 0.32944536886839604 2.2600460381252017 
8.000022943716337 3.8494408513730383 4.169373986998977 0.4237043922261652 3.072885000387987 3.8494408513730383 4.169373986998977 0.4237043922261652 3.072885000387987 
9.000189324826728 4.058574191325524 3.546197384383518 0.591382352211939 3.546197384383518 4.058574191325524 3.546197384383518 0.591382352211939 3.546197384383518 
10.000189324826724 4.216399401113255 4.489367336826328 0.8300929669097368 4.489367336826328 4.216399401113255 4.489367336826328 0.8300929669097368 NaN 
11.00018932482672 4.216399401113255 4.89869795149076 0.8300929669097368 NaN 4.216399401113255 4.89869795149076 0.8300929669097368 NaN 
