#####################################################################
# Alchemist log file - simulation started at: 2019-02-25T23:17+0000 #
#####################################################################
# seed = 58.0
#
# The columns have the following meaning: 
# time derr-single-broadcast-rep[Mean] terr-single-broadcast-rep[Mean] derr-single-broadcast-share[Mean] terr-single-broadcast-share[Mean] derr-single-collection-rep[Mean] terr-single-collection-rep[Mean] derr-single-collection-share[Mean] terr-single-collection-share[Mean] derr-single-distance-rep[Mean] terr-single-distance-rep[Mean] derr-single-distance-share[Mean] terr-single-distance-share[Mean] derr-stack-broadcast-rep[Mean] terr-stack-broadcast-rep[Mean] derr-stack-broadcast-share[Mean] terr-stack-broadcast-share[Mean] derr-stack-collection-rep[Mean] terr-stack-collection-rep[Mean] derr-stack-collection-share[Mean] terr-stack-collection-share[Mean] derr-stack-distance-rep[Mean] terr-stack-distance-rep[Mean] derr-stack-distance-share[Mean] terr-stack-distance-share[Mean] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 
1.0005407981009327 0.0 0.0038310480910228478 0.0 0.16627201913773657 938.8049070102361 0.0983290032568443 679.7382035843069 0.4629796843817752 0.0 0.0 21.044047721489846 0.6759877763779615 2010.0 0.0 2010.0 0.6759877763779615 2010.0 0.0 1484.9890235778157 0.6759877763779615 0.0 0.0 21.044047721489846 0.6759877763779615 
2.0006534657758515 0.0 0.5436442718343877 0.0 0.8186027592029853 881.0202051153775 0.8965904721988188 321.61187652932904 1.1246876790619387 0.3733505927499569 1.4429067144187584 28.86580776964517 1.4205039741056738 2007.759918769365 1.566559003766872 1804.6773991457842 1.5270345869997117 1954.1025792515682 1.566559003766872 1026.2080259527793 1.5270345869997117 0.3733505927499569 1.4429067144187584 28.86580776964517 1.4205039741056738 
3.0000217012849757 0.0 1.4820208610531993 0.0 1.3442154851709425 804.5772071812429 1.919509060617019 86.06381417776865 1.4273865699119423 3.9376064939926896 2.026775083375745 34.65570516265398 2.1721564422899293 2007.96082564984 1.9573757066612611 1519.977519564924 2.4389537728252737 1905.3087849553106 2.2506594736095042 495.6523047058177 2.4389537728252737 3.9376064939926896 2.026775083375745 34.65570516265398 2.1721564422899293 
4.000653465775853 0.0 2.4607237955491077 0.0 1.524707983553888 734.7820204079849 2.868334357456096 12.134265034261531 1.5443672503402808 5.134506369423086 2.869156106481123 23.92276870026409 2.9053475122462613 2000.7698458842972 2.8199721396063966 1148.6453376653758 3.415750642906027 1849.4673135514015 3.4121919510237664 218.51750213142117 3.415750642906027 5.134506369423086 2.869156106481123 23.92276870026409 2.9053475122462613 
5.000653465775854 0.0 3.367641025040038 0.0 1.6527655078561008 672.979545262096 3.730298106727503 9.995205766508207 1.739418327106512 4.474660727711604 3.661024991894098 14.194316443770807 3.566143684853533 1987.9005164562116 3.701888961550485 806.863855425773 4.387072078301777 1787.9242943718439 4.441371828481483 162.25121279899275 4.3870720783017765 4.474660727711604 3.661024991894098 14.194316443770807 3.566143684853533 
6.000478554072486 0.0 4.30866497445838 0.0 1.8946251750560958 609.2388161394292 4.627306833211188 8.790818588523086 2.124684357044998 6.499503746586406 4.457378093110231 10.062130896968855 4.1878217902949295 1975.1679758798714 4.825499549387389 548.9934836456102 5.401068295976027 1726.2479688966826 5.394685122209092 168.85901568868275 5.401068295976026 6.499503746586406 4.457378093110231 10.062130896968855 4.1878217902949295 
7.000653465775856 0.0 5.15044531314747 0.0 1.8249477473016997 546.2743971325573 5.490405497858542 6.707984201202932 2.8730973669126536 4.8293327498480485 5.359359885750418 7.609305425160994 4.741633213953009 1949.4541756870785 6.088370080197731 325.05963514408967 6.412134555949229 1666.8509669425655 6.448431552214257 173.83473501406928 6.407126512043167 4.8293327498480485 5.359359885750418 7.609305425160994 4.741633213953009 
8.000178397874176 0.0 5.95606619638001 0.0 1.8647989652538353 485.81305341706206 6.311528333982813 6.784023728715748 3.66082929569633 7.227171773048305 6.1602425816063295 6.719788038960869 5.186261587969608 1920.9033475649414 7.211426790021513 191.39273311676214 7.404321680623097 1608.6586630771706 7.41913362203911 169.4479732245336 7.386640733506954 7.227171773048305 6.1602425816063295 6.719788038960869 5.186261587969608 
9.000653465775853 0.0 6.740759939579365 0.0 1.885209246234607 429.4011953421152 7.174210602485795 6.95197675514469 4.221488482599743 9.180032456128624 6.887197567992251 5.917431037461961 5.555994804864091 1894.6187731585508 8.263770762511895 166.06661700745028 8.422585130912468 1547.1586276763705 8.438979246662793 169.88745351926534 8.422585130912468 9.180032456128624 6.887197567992251 5.917431037461961 5.555994804864091 
