#####################################################################
# Alchemist log file - simulation started at: 2019-02-25T20:21+0000 #
#####################################################################
# seed = 102.0
#
# The columns have the following meaning: 
# time distance-rep[Mean] distance-rep[Max] leader-rep[CountDistinct] distance-share[Mean] distance-share[Max] leader-share[CountDistinct] 
0.0 NaN NaN NaN NaN NaN NaN 
1.0112137477579788 0.0 0.0 498.0 0.0 0.0 70.0 
2.003371295394981 0.0 0.0 107.0 0.0 0.0 65.0 
3.0057066656145173 0.0 0.0 104.0 0.0 0.0 57.0 
4.004731987763377 0.0 0.0 95.0 0.0 0.0 50.0 
5.003031522808605 0.0 0.0 94.0 0.0 0.0 47.0 
6.000219351911967 0.0 0.0 84.0 0.0 0.0 44.0 
7.001814262872672 0.0 0.0 81.0 0.0 0.0 42.0 
8.000836878960653 0.0 0.0 76.0 0.0 0.0 40.0 
9.004731987763378 0.0 0.0 72.0 0.0 0.0 37.0 
10.003031522808605 0.0 0.0 72.0 0.0 0.0 35.0 
11.005739560114744 0.0 0.0 67.0 0.0 0.0 35.0 
12.000634041467844 0.0 0.0 67.0 8.596941434435656E-4 0.42984707172178105 34.0 
13.000156760561755 0.0 0.0 68.0 8.596941434435656E-4 0.42984707172178105 33.0 
14.00075924253874 0.0 0.0 63.0 0.018017999010151015 8.57915243335367 32.0 
15.000166161719726 0.0 0.0 61.0 0.03234360920843322 16.171804604216675 31.0 
16.004400810106734 0.0 0.0 61.0 0.002933608658434522 1.4668043292172683 31.0 
17.00291320600392 0.0 0.0 57.0 0.002933608658434522 1.4668043292172683 28.0 
18.001129008574743 0.0 0.0 56.0 0.0 0.0 27.0 
19.00091816514159 0.0 0.0 55.0 0.0 0.0 26.0 
20.000433817113205 0.0 0.0 56.0 0.0022360101027696175 1.118005051384813 25.0 
21.002934538601988 0.0 0.0 51.0 0.0022360101027696175 1.118005051384813 24.0 
22.006239776545772 0.0 0.0 51.0 0.014039393670161365 5.901691783695867 23.0 
23.002153105601092 0.0 0.0 48.0 0.011803383567391796 5.901691783695867 24.0 
24.00154834589464 0.0 0.0 50.0 0.0 0.0 27.0 
25.00270990133207 0.0 0.0 48.0 0.0 0.0 27.0 
26.000619176429275 0.0 0.0 48.0 0.0 0.0 25.0 
27.0032911977028 0.0 0.0 47.0 6.784633646956909E-4 0.33923168234784384 25.0 
28.00020752476187 0.0 0.0 47.0 0.02112210566696179 10.221821151133014 24.0 
29.00330647709697 0.0 0.0 46.0 0.02348279811363876 11.741399056819375 24.0 
30.000180780100486 0.0 0.0 44.0 0.0 0.0 22.0 
31.000377719933095 0.0 0.0 44.0 0.0 0.0 22.0 
32.00498647104003 0.0 0.0 44.0 0.0 0.0 22.0 
33.00181221203247 0.0 0.0 42.0 0.0 0.0 25.0 
34.00192944882135 0.0 0.0 43.0 0.0 0.0 24.0 
35.0029192567919 0.0 0.0 43.0 0.0 0.0 23.0 
36.00133049646583 0.0 0.0 41.0 0.0 0.0 23.0 
37.00020279501882 0.0 0.0 42.0 0.0 0.0 22.0 
38.00290775226175 0.0 0.0 41.0 0.0 0.0 22.0 
39.00098327418847 0.0 0.0 40.0 0.0 0.0 21.0 
40.00200293979845 0.0 0.0 42.0 0.0 0.0 20.0 
41.00091275409698 0.0 0.0 40.0 0.0 0.0 19.0 
42.00246029979784 0.0 0.0 41.0 0.0 0.0 19.0 
43.002881138627245 0.0 0.0 39.0 0.0 0.0 19.0 
44.001464589050805 0.0 0.0 40.0 0.0 0.0 18.0 
45.003031522808605 0.0 0.0 41.0 0.0 0.0 18.0 
46.00507683156126 0.0 0.0 38.0 0.0 0.0 17.0 
47.00025802220131 0.0 0.0 41.0 0.0 0.0 17.0 
48.00634319353031 0.0 0.0 42.0 0.0 0.0 17.0 
49.00428038493923 0.0 0.0 41.0 0.0 0.0 18.0 
50.00266579301906 0.0 0.0 41.0 0.0 0.0 18.0 
51.001096386597574 0.0 0.0 39.0 0.0 0.0 18.0 
52.00076808399216 0.0 0.0 37.0 6.045852223739982E-4 0.30229261118699924 18.0 
53.00070144633823 0.0 0.0 37.0 0.0 0.0 18.0 
54.00077604611139 0.0 0.0 36.0 0.0 0.0 18.0 
55.003031522808605 0.0 0.0 34.0 0.0 0.0 18.0 
56.00249244612549 0.0 0.0 33.0 0.0 0.0 19.0 
57.001395232473044 0.0 0.0 32.0 0.0 0.0 19.0 
58.00188938897007 0.0 0.0 32.0 0.0025049692685150072 1.252484634257513 19.0 
59.00045831778958 0.013768364670297455 6.884182335148694 33.0 0.0 0.0 18.0 
60.001477800256126 0.0 0.0 31.0 0.022137392306174418 11.068696153087132 18.0 
61.001584302729974 0.0 0.0 31.0 0.060508609114887806 14.96413252488719 16.0 
62.00122655452278 0.0 0.0 29.0 0.060508609114887806 14.96413252488719 17.0 
63.000571358879995 0.0 0.0 29.0 0.022137392306174418 11.068696153087132 17.0 
64.00106965261992 0.0 0.0 29.0 0.0 0.0 17.0 
65.00152883381249 0.0 0.0 29.0 0.0 0.0 17.0 
66.00122286872045 0.0 0.0 30.0 0.0 0.0 18.0 
67.00699309189132 0.0 0.0 30.0 0.0 0.0 18.0 
68.00155241896657 0.0 0.0 30.0 0.0 0.0 18.0 
69.00136719744667 0.0 0.0 29.0 0.0 0.0 18.0 
70.00026208352044 0.0 0.0 29.0 0.0 0.0 18.0 
71.0005183940397 0.0 0.0 29.0 0.0 0.0 18.0 
72.0067287870131 0.0 0.0 29.0 0.0 0.0 18.0 
73.00016393277859 0.0 0.0 27.0 0.0 0.0 18.0 
74.00308806883046 0.0 0.0 28.0 0.0 0.0 17.0 
75.00189602834381 0.0 0.0 27.0 0.0 0.0 18.0 
76.00423321526925 0.0 0.0 24.0 0.0 0.0 18.0 
77.00223855789963 0.0 0.0 26.0 0.0 0.0 19.0 
78.00638771183088 0.0 0.0 26.0 0.0 0.0 18.0 
79.00006141245879 0.0 0.0 25.0 0.0 0.0 18.0 
80.0015473738016 0.0 0.0 25.0 0.0 0.0 17.0 
81.00080233253901 0.0 0.0 22.0 0.0 0.0 17.0 
82.00014937127536 0.0 0.0 22.0 0.0 0.0 18.0 
83.00169464766215 0.0 0.0 22.0 0.0 0.0 18.0 
84.00261430408506 0.0 0.0 22.0 0.010801692314737795 5.400846157368903 18.0 
85.00031484926419 0.0 0.0 21.0 0.05055646455929852 12.952980210361375 18.0 
86.00448313248 0.0 0.0 21.0 0.05055646455929852 12.952980210361375 18.0 
87.00256503218016 0.0 0.0 22.0 0.05055646455929852 12.952980210361375 18.0 
88.00460331341245 0.0 0.0 22.0 0.05055646455929852 12.952980210361375 18.0 
89.00442762024898 0.0 0.0 22.0 0.06509636699363039 20.222931427527385 17.0 
90.00099396873324 0.0 0.0 22.0 0.10227018849292197 25.573690794191464 17.0 
91.000927671654 0.0 0.0 22.0 0.10227018849292197 25.573690794191464 17.0 
92.00049832721112 0.00760854123466371 3.804270617331838 21.0 0.10227018849292197 25.573690794191464 17.0 
93.00087127623186 0.0 0.0 21.0 0.10227018849292197 25.573690794191464 17.0 
94.00081179314287 3.028360022688036E-5 0.01514180011344024 21.0 0.14485487015013065 33.086704558131515 17.0 
95.00079450468634 0.0 0.0 21.0 0.0 0.0 18.0 
96.00141331743592 3.028360022688036E-5 0.01514180011344024 21.0 0.0 0.0 18.0 
97.00516085932247 0.015155934675370696 5.995243607992222 21.0 0.0 0.0 18.0 
98.00092667499405 0.015155934675370696 5.995243607992222 21.0 0.0 0.0 17.0 
99.00064668301661 0.007541529403366523 2.188040971990091 21.0 0.0 0.0 17.0 
100.0004189008901 0.04871450542486213 14.669476226149527 20.0 0.0 0.0 17.0 
101.00063227182744 0.09870246758661076 24.993981080874107 20.0 0.0 0.0 17.0 
102.00074010118185 0.0982941891996485 14.39308214647653 20.0 0.0 0.0 17.0 
103.0003947559163 0.10444606671639482 17.469020904849714 20.0 0.0 0.0 16.0 
104.00251626836491 0.11664995176167606 23.5709634274902 19.0 0.0 0.0 16.0 
105.00248231359801 0.2284877302374717 44.81207955826153 19.0 0.0 0.0 16.0 
106.00273948395967 0.02423128512380551 10.402354707801692 19.0 0.0 0.0 16.0 
107.00087179691876 0.028137434874422627 12.355429583110151 19.0 0.0 0.0 17.0 
108.00135210983007 0.07911287469826993 19.235386583072028 19.0 0.0 0.0 18.0 
109.00246689897726 0.040642101532125566 12.355429583110151 19.0 0.0 0.0 18.0 
110.00118274688153 0.03309761201948612 12.2813483660357 19.0 0.0 0.0 18.0 
111.00088563171816 0.05821925333797542 12.355429583110151 19.0 0.0 0.0 18.0 
112.00016991084624 0.020513332429272165 5.9892085709286675 19.0 0.0 0.0 18.0 
113.00015249883346 0.0782701468158277 11.411326025325536 19.0 0.0 0.0 18.0 
114.00033485899709 0.06629172967397019 11.411326025325536 19.0 0.0 0.0 18.0 
115.00140722333215 0.08486161905653347 12.834606465630202 19.0 0.0 0.0 18.0 
116.00304510005694 0.08486161905653347 12.834606465630202 19.0 0.0 0.0 18.0 
117.00280404005927 0.11576345674723389 19.195400622776532 19.0 0.0 0.0 18.0 
118.00094076926287 0.08794402874985068 18.033942502520233 19.0 0.0 0.0 16.0 
119.00179892379701 0.28644009929717945 24.694434434225542 19.0 0.0 0.0 15.0 
120.00303152280861 0.23464712387012024 28.340584528875638 19.0 0.0 0.0 15.0 
121.00276435954683 0.18402407294762893 24.694434434225542 18.0 0.0 0.0 15.0 
122.00177837228698 0.49961735601023627 38.478543968572865 18.0 0.0 0.0 17.0 
123.00154076798509 0.43865779041343955 34.075889728982304 18.0 0.0 0.0 17.0 
124.00473198776338 0.45193374281193943 37.10680460823107 18.0 0.0 0.0 17.0 
125.00303152280861 0.30786603588800165 27.38420577543249 19.0 0.0 0.0 17.0 
126.00409767089756 0.3481644554246245 27.38420577543249 19.0 0.0 0.0 18.0 
127.00067442604457 0.41013558133299105 27.38420577543249 18.0 0.0 0.0 18.0 
128.0000269449797 0.43350308332069654 33.36016065842088 18.0 0.0 0.0 18.0 
129.00473198776336 0.43350308332069654 33.36016065842088 18.0 0.0 0.0 17.0 
130.00258387605848 0.28705769534469094 27.04895397172197 18.0 0.0 0.0 17.0 
131.00010837720131 0.27884773308042915 26.77935622161087 18.0 0.0 0.0 17.0 
132.0029218459562 0.3675620094604621 32.83752208926202 17.0 0.0 0.0 17.0 
133.0005567492139 0.36196034908125146 29.419800862586925 18.0 0.0 0.0 17.0 
134.00029246054325 0.26105885972853127 32.83752208926202 19.0 0.0 0.0 17.0 
135.0009406024769 0.2267690829556996 26.823269111245878 19.0 0.0 0.0 17.0 
136.0014950592381 0.20616075076933837 27.594819930783444 19.0 0.0 0.0 17.0 
137.0030664372247 0.12365078258547067 21.689354890312757 19.0 0.0 0.0 17.0 
138.0000783932738 0.04272618395151146 21.363091975755793 18.0 0.0 0.0 17.0 
139.00172031721198 0.0 0.0 17.0 0.0 0.0 17.0 
140.00087821116946 0.0 0.0 17.0 0.0 0.0 17.0 
141.00088842664115 0.0 0.0 17.0 0.0 0.0 18.0 
142.00045757971455 0.0 0.0 17.0 0.0 0.0 17.0 
143.0003269027473 0.0 0.0 17.0 0.0 0.0 17.0 
144.00089091677518 0.0 0.0 17.0 0.0 0.0 17.0 
145.00024150137423 0.0 0.0 17.0 0.0 0.0 17.0 
146.00924188519673 0.0 0.0 17.0 0.0 0.0 16.0 
147.0074926562656 0.0 0.0 17.0 0.0 0.0 16.0 
148.0007975709255 0.0 0.0 17.0 0.0 0.0 16.0 
149.00021357702073 0.0 0.0 17.0 0.0 0.0 16.0 
150.00130826810232 0.0 0.0 17.0 0.0 0.0 16.0 
151.0048130219302 0.0 0.0 18.0 0.0 0.0 17.0 
152.00305841736318 0.0 0.0 18.0 0.0 0.0 18.0 
