#####################################################################
# Alchemist log file - simulation started at: 2019-09-20T17:10+0000 #
#####################################################################
# seed = 24.0, stage_width = 750
#
# The columns have the following meaning: 
# time rep-bcast[Sum] rep-ccast[Sum] share-bcast[Sum] share-ccast[Sum] rep-bcast-single[Sum] rep-ccast-single[Sum] share-bcast-single[Sum] share-ccast-single[Sum] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN 
1.0000751380963684 NaN NaN NaN NaN NaN NaN NaN NaN 
2.0000255892515577 NaN NaN 0.8354063187410505 NaN NaN NaN 0.8354063187410505 NaN 
3.000120655799935 NaN NaN 1.3406939955769015 1.608950694347363 NaN NaN 1.3406939955769015 1.608950694347363 
4.000120655799936 NaN NaN 2.1251680029583957 2.5916438347921913 NaN NaN 2.1251680029583957 2.5916438347921913 
5.000120655799937 NaN NaN 1.7908826408362426 1.774934438386801 NaN NaN 1.7908826408362426 1.774934438386801 
6.000120655799938 NaN NaN 1.7908826408362426 2.3259564444324807 NaN NaN 1.7908826408362426 2.3259564444324807 
7.000120655799939 NaN NaN 1.4971396889980761 2.3259564444324807 NaN NaN 1.4971396889980761 2.3259564444324807 
8.00012065579994 NaN NaN 2.711311277228554 3.2320956189262757 NaN NaN 2.711311277228554 1.823431340750476 
9.000120655799936 NaN NaN 1.376391372581228 3.2320956189262757 NaN NaN 1.376391372581228 1.823431340750476 
10.000120655799932 9.246333365425292 NaN 1.7789980925743594 4.597849320197273 9.246333365425292 NaN 1.7789980925743594 3.1891850420214736 
11.000120655799929 9.457439762170717 NaN 1.6554865971874637 2.005330139719648 9.457439762170717 NaN 1.6554865971874637 2.005330139719648 
12.000120655799925 9.457439762170717 NaN 1.6554865971874637 0.6887259478565291 9.457439762170717 8.02099770706885 1.6554865971874637 1.930968153740631 
13.000120655799922 11.120151834400184 NaN 2.123995833133577 0.6887259478565291 11.120151834400184 8.02099770706885 2.123995833133577 1.930968153740631 
14.000120655799918 12.456116576049162 NaN 2.309950866021916 2.142057977577716 12.456116576049162 9.474329736790036 2.309950866021916 2.142057977577716 
15.000097239479011 10.527041869332521 NaN 1.3234584739786541 1.5447159418174348 10.527041869332521 10.539699773259223 1.3234584739786541 1.5447159418174348 
16.00012065579991 10.746941884800215 NaN 1.197702542546299 1.4356810458989564 10.746941884800215 11.766629618989722 1.197702542546299 0.9688414082210315 
17.000120655799908 10.812441102001493 NaN 1.3717679274442531 1.3237053944276802 10.812441102001493 10.57350759022982 1.3717679274442531 1.3237053944276802 
18.000120655799904 9.851706525249554 NaN 1.101630275770212 1.7597235479216096 9.851706525249554 11.00952574372375 1.101630275770212 1.7597235479216096 
19.000006055952284 10.767502568783673 11.036895819249608 1.5814081658104016 3.0012652116779464 10.767502568783673 12.251067407480086 1.5814081658104016 3.0012652116779464 
20.000120655799897 10.375081246291902 9.879009303458808 1.3131988808332906 1.8063008707836126 10.375081246291902 9.879009303458808 1.3131988808332906 1.8063008707836126 
21.000011527384352 10.031239897976127 10.674310666877503 2.1635603688008693 2.601602234202307 10.031239897976127 10.674310666877503 2.1635603688008693 1.6858061906681883 
22.00012065579989 11.083924292657644 11.955137351917429 1.1905720707601333 1.14293900896131 11.083924292657644 11.955137351917429 1.1905720707601333 1.14293900896131 
23.000120655799886 11.895901618417211 12.92657262325432 2.0025493965197008 2.1143742802982004 11.895901618417211 12.92657262325432 2.0025493965197008 2.1143742802982004 
24.000120655799883 11.914588316701506 10.994006234958695 1.890419118524708 1.222100449675061 11.914588316701506 10.994006234958695 1.890419118524708 1.222100449675061 
25.00012065579988 11.914588316701506 9.308794215688604 1.890419118524708 1.11061050772377 11.914588316701506 9.308794215688604 1.890419118524708 1.11061050772377 
26.000120655799876 9.642740462043658 10.23176350586412 1.4203800146328973 2.033579797899286 9.642740462043658 10.23176350586412 1.4203800146328973 2.033579797899286 
