#####################################################################
# Alchemist log file - simulation started at: 2019-02-25T20:07+0000 #
#####################################################################
# seed = 56.0
#
# The columns have the following meaning: 
# time distance-rep[Mean] distance-rep[Max] leader-rep[CountDistinct] distance-share[Mean] distance-share[Max] leader-share[CountDistinct] 
0.0 NaN NaN NaN NaN NaN NaN 
1.0033264053805886 0.0 0.0 499.0 0.0 0.0 76.0 
2.0022182905388206 0.0 0.0 119.0 0.0 0.0 67.0 
3.0008356955724995 0.0 0.0 110.0 0.0 0.0 62.0 
4.001967064427658 0.0 0.0 104.0 0.0 0.0 59.0 
5.000248528989595 0.0 0.0 95.0 0.0 0.0 53.0 
6.003301426583496 0.0 0.0 95.0 0.0 0.0 44.0 
7.00052596902093 0.0 0.0 88.0 0.0 0.0 41.0 
8.002122601317625 0.0 0.0 80.0 0.0 0.0 38.0 
9.001599829639495 0.0 0.0 78.0 0.0 0.0 37.0 
10.00183128540958 0.0 0.0 75.0 0.0 0.0 34.0 
11.000237856266887 0.0 0.0 71.0 0.0 0.0 34.0 
12.000907885828068 0.0 0.0 69.0 0.0 0.0 34.0 
13.003362505179743 0.0 0.0 65.0 0.0 0.0 34.0 
14.007007423584842 0.0 0.0 62.0 0.0 0.0 37.0 
15.000177743766539 0.0 0.0 64.0 0.0 0.0 33.0 
16.00042603748914 0.0 0.0 59.0 0.02205652596251396 11.028262981256916 30.0 
17.00221829053882 0.0 0.0 58.0 0.0 0.0 28.0 
18.003362505179744 0.0 0.0 57.0 0.0 0.0 26.0 
19.001952611649326 0.0 0.0 52.0 0.0084262760459029 4.213138022951483 25.0 
20.00229694160975 0.0 0.0 50.0 0.020095374793942914 10.047687396971469 22.0 
21.0012425437894 0.0 0.0 50.0 0.020095374793942914 10.047687396971469 22.0 
22.001944578813116 0.0 0.0 48.0 0.018730395018043085 4.649853854064787 21.0 
23.001015050505817 0.0 0.0 44.0 0.0491133751956683 19.841343942877415 24.0 
24.001532141573698 0.0 0.0 44.0 0.04863967261415347 19.841343942877415 26.0 
25.000551460749712 0.0 0.0 44.0 0.0 0.0 24.0 
26.00140464670713 0.0 0.0 42.0 0.0 0.0 23.0 
27.00207882628263 0.0 0.0 40.0 0.0 0.0 23.0 
28.003017938348602 0.0 0.0 39.0 0.0 0.0 22.0 
29.00700742358484 0.0 0.0 39.0 0.0 0.0 21.0 
30.000872879901102 0.0 0.0 38.0 0.0 0.0 18.0 
31.00012455042648 0.0 0.0 35.0 0.0 0.0 18.0 
32.000801266676156 0.0 0.0 35.0 0.0 0.0 17.0 
33.00233276677805 0.0 0.0 34.0 0.0 0.0 18.0 
34.002367353642725 0.0 0.0 34.0 0.0 0.0 18.0 
35.001415926566104 0.0 0.0 34.0 0.0 0.0 18.0 
36.00093556236308 0.0 0.0 32.0 0.0 0.0 16.0 
37.00221829053882 0.0 0.0 32.0 3.852247789732256E-4 0.1926123894866123 17.0 
38.003362505179744 0.008618443483844749 4.309221741922357 33.0 3.852247789732256E-4 0.1926123894866123 17.0 
39.00700742358484 0.0 0.0 34.0 3.852247789732256E-4 0.1926123894866123 17.0 
40.000847324265486 0.026891798874395564 9.859838438574485 34.0 0.0 0.0 18.0 
41.00082262172496 0.026891798874395564 9.859838438574485 33.0 0.0 0.0 18.0 
42.00094367001657 0.026891798874395564 9.859838438574485 34.0 0.0 0.0 18.0 
43.00221111213177 0.009865869880527782 4.932934940263863 36.0 0.0 0.0 18.0 
44.00075098496348 0.009865869880527782 4.932934940263863 35.0 0.0 0.0 18.0 
45.003255615937725 0.021302660349607018 10.651330174803576 30.0 0.0 0.0 18.0 
46.000418156977645 0.021302660349607018 10.651330174803576 31.0 0.0 0.0 18.0 
47.00221829053882 0.021302660349607018 10.651330174803576 30.0 0.0 0.0 18.0 
48.00091711988076 0.019552097067882003 6.010357308529336 29.0 0.0 0.0 18.0 
49.00700742358484 0.03186234691466974 12.157668870131289 28.0 0.0 0.0 18.0 
50.00126865344157 0.04011338530227823 12.157668870131289 29.0 0.0 0.0 18.0 
51.00075696776701 0.0581496417797268 12.157668870131289 29.0 0.0 0.0 17.0 
52.00187796669368 0.0581496417797268 12.157668870131289 28.0 0.0 0.0 17.0 
53.000862224911245 0.04945074222578619 7.899023781007855 29.0 0.0 0.0 17.0 
54.0007095375398 0.0432018932761803 8.835604987274479 29.0 0.0 0.0 17.0 
55.00220287085406 0.06751013210704863 9.347765880347225 31.0 0.0 0.0 17.0 
56.00007956400554 0.1289077283156273 25.954587908751705 29.0 0.0 0.0 17.0 
57.00105677478588 0.16915646477271004 25.954587908751705 29.0 0.0 0.0 16.0 
58.001534761827706 0.16049088655402924 25.954587908751705 29.0 0.0 0.0 16.0 
59.00023879128397 0.1367529882608253 25.954587908751705 28.0 0.0 0.0 16.0 
60.002370599452654 0.1095255399443902 18.503882957711596 28.0 0.0 0.0 16.0 
61.000477383899934 0.320989655518963 45.123511494285594 30.0 0.0 0.0 16.0 
62.00221829053882 0.07512438693443106 16.933294847249897 30.0 0.0 0.0 16.0 
63.00086005276434 0.0 0.0 29.0 0.0 0.0 16.0 
64.00298175185858 0.05249812154549256 22.28079576200119 26.0 0.0 0.0 16.0 
65.00248004847245 0.05249812154549256 22.28079576200119 26.0 0.0 0.0 16.0 
66.00293430576461 0.06329223136670832 18.77065758108185 26.0 0.0 0.0 16.0 
67.00006343712963 0.07832894018809997 26.289011991777585 25.0 0.0 0.0 16.0 
68.00085066276858 0.09271867505655079 26.289011991777585 25.0 0.0 0.0 16.0 
69.0012408377503 0.13364746871940436 26.289011991777585 23.0 0.0 0.0 16.0 
70.00141419973905 0.041951486067572694 20.975743033786358 23.0 0.0 0.0 16.0 
71.000011846145 0.17475826345044201 28.46245956810057 23.0 0.0 0.0 16.0 
72.00081352575354 0.22274241797794944 28.46245956810057 22.0 0.0 0.0 16.0 
73.00336250517975 0.2616068156577853 28.46245956810057 23.0 0.0 0.0 16.0 
74.00093774518152 0.15425539831353774 28.46245956810057 21.0 0.0 0.0 16.0 
75.00379648520891 0.14922813536219562 31.390168830281027 21.0 0.0 0.0 16.0 
76.00337778963261 0.21639260924217407 31.390168830281027 21.0 0.0 0.0 16.0 
77.00221829053882 0.2086072202905282 38.899839909733316 21.0 0.0 0.0 16.0 
78.00297044136045 0.19485235710795293 38.899839909733316 22.0 0.0 0.0 16.0 
79.00307698889475 0.15041761230704742 42.869670905823256 19.0 0.0 0.0 16.0 
80.00315784702099 0.0 0.0 19.0 0.0 0.0 16.0 
81.00263056869254 0.0 0.0 18.0 0.0 0.0 16.0 
82.00015362413085 0.0 0.0 18.0 0.0 0.0 16.0 
83.00336250517975 0.0 0.0 18.0 0.0 0.0 15.0 
84.00068941267992 0.0 0.0 18.0 0.0 0.0 15.0 
85.00272141328321 0.0 0.0 18.0 0.0 0.0 16.0 
86.00096644185275 0.0 0.0 18.0 0.0 0.0 16.0 
87.00145011029103 0.0 0.0 18.0 0.0 0.0 16.0 
88.00197645097086 0.0 0.0 18.0 0.0 0.0 16.0 
89.00700742358484 0.0 0.0 18.0 0.0 0.0 16.0 
90.00104445239678 0.0 0.0 18.0 0.0 0.0 16.0 
91.00459152815682 0.0 0.0 18.0 0.0 0.0 16.0 
92.00221829053882 0.04499868407231975 17.10592508494281 18.0 0.0 0.0 16.0 
93.0004907885575 0.17898309995621206 26.092586281847844 18.0 0.0 0.0 16.0 
94.00099376528318 0.1208207153943529 21.48358129597557 18.0 0.0 0.0 16.0 
95.00192466195125 0.14851983521661397 19.539475840729608 18.0 0.0 0.0 16.0 
96.00097117610366 0.14851983521661397 19.539475840729608 18.0 0.0 0.0 17.0 
97.0013085953197 0.29258474542377355 34.73322296614151 18.0 0.0 0.0 17.0 
98.00336250517975 0.4425783596397459 34.73322296614151 18.0 0.0 0.0 17.0 
99.00361240461996 0.32780745685296087 27.348128073221147 19.0 0.0 0.0 17.0 
100.00363779479409 0.4067746913287457 32.221367893851294 18.0 0.0 0.0 17.0 
101.00027459764512 0.4211379472618356 32.221367893851294 17.0 0.0 0.0 17.0 
102.00021123368718 0.6642322460073273 41.74192318365368 17.0 0.0 0.0 17.0 
103.00309951660475 0.5794212832001047 39.171745563804365 17.0 0.0 0.0 17.0 
104.00700742358484 0.5009468241854727 39.171745563804365 18.0 0.0 0.0 18.0 
105.00488045741855 0.4265059278172926 37.09497576531871 20.0 0.0 0.0 18.0 
106.00221329649155 0.23120290102498114 28.93057472603755 20.0 0.0 0.0 18.0 
107.00041715307749 0.0060183247393324054 3.0091623696661998 20.0 0.0 0.0 18.0 
108.00329350085721 0.0 0.0 20.0 0.0 0.0 18.0 
109.00180784078218 0.0 0.0 20.0 0.0 0.0 18.0 
110.00018901704044 0.0 0.0 20.0 0.0 0.0 19.0 
111.00052127384758 0.0 0.0 20.0 0.0 0.0 19.0 
112.0010063269217 0.0 0.0 20.0 0.0 0.0 19.0 
113.00168655547279 0.0 0.0 20.0 0.0 0.0 18.0 
114.00438646503493 0.0 0.0 20.0 0.0 0.0 18.0 
115.00360149671053 0.027897052699199926 13.94852634960003 19.0 0.0 0.0 18.0 
116.00107621618402 0.09122731601301765 45.613658006508984 19.0 0.0 0.0 18.0 
117.00067601536742 0.0332655196971048 9.88678222005467 19.0 0.0 0.0 18.0 
118.00035144227154 0.0 0.0 20.0 0.0 0.0 18.0 
119.00700742358484 0.0 0.0 20.0 0.0 0.0 18.0 
120.00007063539772 0.0 0.0 20.0 0.0 0.0 18.0 
121.00473290197085 0.0 0.0 20.0 0.0 0.0 19.0 
122.00036475344149 0.0 0.0 20.0 0.0 0.0 19.0 
123.00336250517975 0.0 0.0 20.0 0.0 0.0 19.0 
124.00133751499064 0.0 0.0 20.0 0.0 0.0 19.0 
125.0009381263099 0.0 0.0 20.0 0.0 0.0 19.0 
126.00122509889076 0.0 0.0 20.0 0.0 0.0 19.0 
127.00054198482869 0.0 0.0 20.0 0.0 0.0 19.0 
128.00156014533653 0.05901376299067855 29.506881495339343 20.0 0.0 0.0 20.0 
129.00020281229135 0.05901376299067855 29.506881495339343 20.0 0.0 0.0 20.0 
130.00296530645608 0.0 0.0 21.0 0.0 0.0 19.0 
131.00124699138496 0.0 0.0 21.0 0.0 0.0 17.0 
132.0004536865277 0.0 0.0 21.0 0.0 0.0 18.0 
133.00336250517975 0.0 0.0 21.0 0.0 0.0 18.0 
134.0023562891292 0.008464944144505531 4.232472072252762 21.0 0.0 0.0 18.0 
135.00033473366116 0.008464944144505531 4.232472072252762 21.0 0.0 0.0 18.0 
136.00047965228185 0.02104108745475171 10.520543727375895 21.0 0.0 0.0 18.0 
137.00099831878074 0.02104108745475171 10.520543727375895 22.0 0.0 0.0 19.0 
138.00336250517975 0.02104108745475171 10.520543727375895 22.0 0.0 0.0 19.0 
139.00234147918007 0.04560083910041541 17.99741755631237 22.0 0.0 0.0 18.0 
140.00622087469196 0.04560083910041541 17.99741755631237 22.0 0.0 0.0 18.0 
141.0002404056366 0.031729318830247315 11.061657421228574 22.0 0.0 0.0 18.0 
142.00035658374966 0.022123314842457092 11.061657421228574 22.0 0.0 0.0 18.0 
143.00231473684667 0.02509637090656578 11.061657421228574 22.0 0.0 0.0 18.0 
144.00700742358484 0.050753163581249365 18.513211785918287 22.0 0.0 0.0 18.0 
145.00225767245328 0.050753163581249365 18.513211785918287 22.0 0.0 0.0 18.0 
146.00053542256876 0.02933165286414993 11.60714281876298 21.0 0.0 0.0 17.0 
147.00049885284614 0.02933165286414993 11.60714281876298 21.0 0.0 0.0 17.0 
148.00056171664986 0.05577250440208851 19.030258648740386 21.0 0.0 0.0 17.0 
149.00131243785714 0.0705210346628657 19.030258648740386 21.0 0.0 0.0 17.0 
150.00248847171588 0.06752565116976901 19.030258648740386 21.0 0.0 0.0 17.0 
151.00002412516494 0.09994059358964502 28.882385224933728 20.0 0.0 0.0 16.0 
152.00169705541367 0.09994059358964502 28.882385224933728 20.0 0.0 0.0 16.0 
153.00057160400047 0.09994059358964502 28.882385224933728 20.0 0.0 0.0 16.0 
154.0000683411776 0.1567023427990786 36.32096921134965 19.0 0.0 0.0 16.0 
155.00066355030944 0.23035860133602543 42.79207074507133 19.0 0.0 0.0 16.0 
156.00203650365123 0.20777619946872908 42.79207074507133 19.0 0.0 0.0 15.0 
157.0000853815846 0.22236599706004867 42.79207074507133 18.0 0.0 0.0 15.0 
158.00336250517975 0.2272562247831026 42.79207074507133 18.0 0.0 0.0 15.0 
159.00039756688992 0.28485948836668307 50.251321135946284 19.0 0.0 0.0 16.0 
160.00127547396923 0.18225245275075647 28.950745219540806 19.0 0.0 0.0 16.0 
161.0004589532084 0.2910466154277778 49.270773230519296 19.0 0.0 0.0 16.0 
162.0014635803837 0.15310522067490137 28.950745219540806 19.0 0.0 0.0 16.0 
163.00033041733846 0.17298227822555984 36.460704600181685 20.0 0.0 0.0 17.0 
164.00462602487605 0.2274362855287524 36.460704600181685 20.0 0.0 0.0 17.0 
165.00197064483686 0.35561599839726044 49.84949959632374 20.0 0.0 0.0 17.0 
