#####################################################################
# Alchemist log file - simulation started at: 2019-09-20T22:33+0000 #
#####################################################################
# seed = 44.0, stage_width = 2000
#
# The columns have the following meaning: 
# time rep-bcast[Sum] rep-ccast[Sum] share-bcast[Sum] share-ccast[Sum] rep-bcast-single[Sum] rep-ccast-single[Sum] share-bcast-single[Sum] share-ccast-single[Sum] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN 
1.0000562905113661 NaN NaN NaN NaN NaN NaN NaN NaN 
2.000056290511366 NaN NaN NaN NaN NaN NaN NaN NaN 
3.000056290511367 NaN NaN NaN NaN NaN NaN NaN NaN 
4.000056290511368 NaN NaN 2.206768207009441 NaN NaN NaN 2.206768207009441 NaN 
5.000056290511369 NaN NaN 2.314014941144107 NaN NaN NaN 2.314014941144107 2.9322567721775914 
6.0000562905113695 NaN NaN 2.1253708645827087 3.4363341909898892 NaN NaN 2.1253708645827087 3.4363341909898892 
7.00005629051137 NaN NaN 3.229331299809071 4.185602861577688 NaN NaN 3.229331299809071 4.185602861577688 
8.00005629051137 NaN NaN 3.4744665045295955 3.4586688342979723 NaN NaN 3.4744665045295955 3.4586688342979723 
9.000056290511367 NaN NaN 3.4744665045295955 4.389777354795731 NaN NaN 3.4744665045295955 4.389777354795731 
10.000056290511363 NaN NaN 2.1120529721553822 4.7989903969772225 NaN NaN 2.1120529721553822 4.7989903969772225 
11.00005629051136 NaN NaN 2.799697303848369 3.9030287645048087 NaN NaN 2.799697303848369 3.9030287645048087 
12.000056290511356 NaN NaN 3.1939957378712265 3.3848018842983905 NaN NaN 3.1939957378712265 3.3848018842983905 
13.000056290511353 NaN NaN 3.672045304803584 3.771262055820566 NaN NaN 3.672045304803584 3.771262055820566 
14.000056290511349 NaN NaN 3.232760897285342 3.1136458520408894 NaN NaN 3.232760897285342 3.1136458520408894 
15.000056290511345 NaN NaN 3.1509745112202 3.51061837921422 NaN NaN 3.1509745112202 3.51061837921422 
16.000056290511342 NaN NaN 3.031090593936632 2.8572486565256625 NaN NaN 3.031090593936632 2.8572486565256625 
17.00005629051134 NaN NaN 3.0519489237254867 3.6025087510008635 NaN NaN 3.0519489237254867 3.6025087510008635 
18.000056290511335 NaN NaN 3.0519489237254867 4.672771838206236 NaN NaN 3.0519489237254867 4.137406208011388 
19.00005629051133 NaN NaN 3.1840302658922948 3.4635655638259806 NaN NaN 3.1840302658922948 3.4635655638259806 
20.000056290511328 NaN NaN 3.1840302658922948 3.216548278221193 NaN NaN 3.1840302658922948 3.216548278221193 
21.000056290511324 NaN NaN 2.9147046878483067 2.4418047140584527 NaN NaN 2.9147046878483067 3.8064303481264545 
22.00005629051132 NaN NaN 2.9147046878483067 2.9121004370372923 NaN NaN 2.9147046878483067 2.9121004370372923 
23.000056290511317 NaN NaN 2.791006225061178 3.600202078639551 NaN NaN 2.791006225061178 3.600202078639551 
24.000056290511314 NaN NaN 3.14001520092091 2.74779148120658 NaN NaN 3.14001520092091 2.74779148120658 
25.00005629051131 NaN NaN 3.2379100444533044 3.4553620951697965 NaN NaN 3.2379100444533044 3.4553620951697965 
26.000056290511306 NaN NaN 3.2379100444533044 3.400908800112944 NaN 25.30447943757159 3.2379100444533044 3.400908800112944 
27.000056290511303 24.58435610950375 NaN 3.1610621700994876 4.175682622509964 24.58435610950375 26.07925325996861 3.1610621700994876 4.175682622509964 
28.0000562905113 24.3281897275846 NaN 2.842405588845537 3.7723017556196545 24.3281897275846 25.968129082423868 2.842405588845537 3.7723017556196545 
29.00001110796214 25.193188119591518 NaN 3.707403980852458 3.854437677762977 25.193188119591518 27.34218364729647 3.707403980852458 3.854437677762977 
30.000056290511292 23.72641455631496 NaN 3.5590376688891716 3.295968936539296 23.72641455631496 28.002434482132585 3.5590376688891716 3.295968936539296 
31.00005629051129 24.56535981744643 NaN 3.623209107623623 2.4104690038629997 24.56535981744643 26.252252331033205 3.623209107623623 2.4104690038629997 
32.00005629051129 26.0254360203245 NaN 3.242499418715383 3.0459273420269497 26.0254360203245 26.887710669197155 3.242499418715383 3.0459273420269497 
33.0000562905113 24.909487823908893 NaN 3.191143039918412 2.785747430875972 24.909487823908893 26.13418665927622 3.191143039918412 2.785747430875972 
34.00005629051132 24.512253416279716 NaN 3.0589914822237354 3.533388929640161 24.512253416279716 26.88182815804041 3.0589914822237354 3.533388929640161 
35.00005629051133 22.50990000446607 NaN 3.519796954761542 4.493171345590127 22.50990000446607 25.395033457436632 3.519796954761542 4.493171345590127 
36.000056290511345 23.50746931231162 NaN 2.837960513667319 3.232928841726647 23.50746931231162 25.34271936178717 2.837960513667319 3.232928841726647 
37.00005629051136 23.50746931231162 NaN 2.837960513667319 2.9173075367887336 23.50746931231162 25.97018521189933 2.837960513667319 2.9173075367887336 
38.000056290511374 24.867530927084395 NaN 3.450380629675905 3.1033131025678458 24.867530927084395 27.2524545883802 3.450380629675905 3.1033131025678458 
39.00005629051139 25.403378992638913 NaN 2.9069280428817876 3.1033131025678458 25.403378992638913 27.2524545883802 2.9069280428817876 3.1033131025678458 
40.0000562905114 26.242182556230084 NaN 3.2918659875315868 3.8849147389879803 26.242182556230084 26.81895596901142 3.2918659875315868 3.8849147389879803 
41.00002834431996 20.755794396751334 NaN 2.9953885859066602 3.0342681741664066 20.755794396751334 26.793005388767774 2.9953885859066602 3.0342681741664066 
42.00005629051143 21.9314945435736 NaN 3.6121448491132497 3.950846975581392 21.9314945435736 26.598906713776767 3.6121448491132497 3.950846975581392 
43.000056290511445 23.138470815770702 NaN 3.6266350529951694 4.22808921351929 23.138470815770702 28.16515832901157 3.6266350529951694 3.3892856499281194 
44.00005629051146 23.138470815770702 NaN 3.6266350529951694 3.3095993351615363 23.138470815770702 29.139785955597414 3.6266350529951694 3.3095993351615363 
45.0000527286374 24.55917796368118 NaN 3.0346634735889566 2.9665871101972527 24.55917796368118 26.300966137856324 3.0346634735889566 4.142287257019518 
46.00005629051149 24.250321290433202 NaN 2.7264608805410333 4.019772947085137 24.250321290433202 27.35415197474421 2.7264608805410333 4.019772947085137 
47.0000562905115 25.459226132080087 NaN 2.478746876530735 3.7482737225465286 25.459226132080087 26.383370984397448 2.478746876530735 3.7482737225465286 
48.000056290511516 26.545030229815435 NaN 3.5645509742660835 3.6646081164423663 26.545030229815435 26.73623986104179 3.5645509742660835 3.6646081164423663 
49.00005629051153 23.914868584560672 NaN 2.9065094081534895 3.261651761672354 23.914868584560672 26.287872522479237 2.9065094081534895 3.261651761672354 
50.000056290511544 24.699644619566605 NaN 3.085072498069863 3.4683357326421955 24.699644619566605 26.31553212926325 3.085072498069863 3.4683357326421955 
51.00005629051156 25.309917542255942 27.210792239225132 3.392138184450765 3.277791744868729 25.309917542255942 27.210792239225132 3.392138184450765 3.277791744868729 
52.00005629051157 25.407796842670763 24.455188820110322 4.150699610118359 3.3827258243951874 25.407796842670763 24.455188820110322 4.150699610118359 3.3827258243951874 
53.00005629051159 25.407796842670763 25.5589760222829 4.150699610118359 2.392709535248308 25.407796842670763 25.5589760222829 4.150699610118359 2.392709535248308 
54.000041429809556 26.66402727870981 24.71195982113675 3.136248566123811 3.511332125068364 26.66402727870981 24.71195982113675 3.136248566123811 3.511332125068364 
55.000056290511615 28.513618393143233 25.259355539085128 3.239804517506961 4.05872784301674 28.513618393143233 25.259355539085128 3.239804517506961 4.05872784301674 
56.00005629051163 28.513618393143233 26.512297182678523 3.239804517506961 3.8887641864999125 28.513618393143233 26.512297182678523 3.239804517506961 3.8887641864999125 
57.000056290511644 26.555313775901432 26.584165130643974 3.025027732409562 4.799577395596835 26.555313775901432 27.423110391775445 3.025027732409562 4.799577395596835 
58.00005629051166 24.99563693837841 27.76152712342987 3.3609740913007258 3.6552633288564422 24.99563693837841 28.600472384561343 3.3609740913007258 3.6552633288564422 
59.00005629051167 24.99563693837841 26.278940249774557 3.3609740913007258 3.975318635200857 24.99563693837841 26.278940249774557 3.3609740913007258 3.975318635200857 
60.00005629051169 26.2712510387207 24.151864595331354 2.8968759106283457 3.29518018709458 26.2712510387207 24.151864595331354 2.8968759106283457 3.29518018709458 
61.0000562905117 24.247109883987875 24.98888780440675 2.932765123342719 4.132203396169977 24.247109883987875 24.98888780440675 2.932765123342719 4.132203396169977 
62.000056290511715 24.247109883987875 25.440475863510983 2.932765123342719 3.2827994387998913 24.247109883987875 25.440475863510983 2.932765123342719 3.2827994387998913 
63.00005629051173 25.860269125206443 26.681709024885556 2.531878948116514 3.2484184998321766 25.860269125206443 26.681709024885556 2.531878948116514 3.2484184998321766 
64.00005629051174 26.93406072824066 25.539040320463698 2.317059282971101 3.11752701030408 26.93406072824066 25.539040320463698 2.317059282971101 3.11752701030408 
65.00005629051175 24.224817430538273 26.50190270538151 3.178671355966472 4.080389395221893 24.224817430538273 26.50190270538151 3.178671355966472 4.080389395221893 
66.00005629051176 25.495437485856606 27.31088874130593 2.5100466766073595 4.889375431146313 25.495437485856606 26.47208517771476 2.5100466766073595 4.889375431146313 
67.00001604332964 25.793137278059298 27.975603140394455 2.354436545657336 2.867138985982052 25.793137278059298 27.136799576803284 2.354436545657336 2.867138985982052 
68.0000562905118 26.57585705681334 27.433717234858527 2.7357919497163152 3.35675851239435 26.57585705681334 27.433717234858527 2.7357919497163152 3.35675851239435 
69.00004794741166 25.310423812772704 27.324940646407136 3.2022519115719064 4.423682070765224 25.310423812772704 27.324940646407136 3.2022519115719064 4.423682070765224 
70.00005629051182 25.310423812772704 28.461732124238374 3.2022519115719064 4.28985349327813 25.310423812772704 28.461732124238374 3.2022519115719064 4.28985349327813 
71.00005629051184 24.238902432571003 29.466161722039836 3.9581028361171064 3.2972847187078713 24.238902432571003 29.466161722039836 3.9581028361171064 3.2972847187078713 
72.00005629051185 25.511076742024677 29.69986133972781 2.8121219877922385 3.5309843363958464 25.511076742024677 29.69986133972781 2.8121219877922385 3.5309843363958464 
73.00005629051186 25.01764390634996 25.28370177423504 3.571283617567431 4.01982015479976 25.01764390634996 25.28370177423504 3.571283617567431 4.01982015479976 
74.00005629051188 25.01764390634996 26.315260608212952 3.571283617567431 3.630813665143947 25.01764390634996 26.315260608212952 3.571283617567431 3.630813665143947 
75.00005629051189 23.52112154122993 27.263094906451215 3.0146937895185175 4.57864796338221 23.52112154122993 27.263094906451215 3.0146937895185175 4.57864796338221 
76.0000562905119 24.665402376956976 28.131268643059528 3.2376262872702455 3.0017745818363153 24.665402376956976 28.131268643059528 3.2376262872702455 3.0017745818363153 
77.00005629051192 25.82835781397955 28.615545432553844 3.557648246084213 3.486051371330632 25.82835781397955 28.615545432553844 3.557648246084213 3.486051371330632 
78.00005629051194 26.948005010606877 27.976901862788047 3.201754356128191 4.3780248101327 26.948005010606877 27.976901862788047 3.201754356128191 4.3780248101327 
79.00005629051195 26.948005010606877 25.604770440763495 3.201754356128191 3.4451560584974743 26.948005010606877 25.604770440763495 3.201754356128191 3.4451560584974743 
80.00005629051196 25.559288946757952 25.557681298217148 3.361346954013399 3.3005571024157945 25.559288946757952 25.557681298217148 3.361346954013399 3.3005571024157945 
81.00005629051198 NaN NaN NaN NaN NaN NaN NaN NaN 
82.00005629051199 NaN NaN NaN NaN NaN NaN NaN NaN 
83.000056290512 NaN NaN 2.7619211961884247 NaN NaN NaN 2.7619211961884247 NaN 
84.00005629051202 NaN NaN 3.3443099243531407 NaN NaN NaN 3.3443099243531407 NaN 
85.00005629051203 NaN NaN 3.1163107822513894 NaN NaN NaN 3.1163107822513894 4.207770850207027 
86.00005629051205 NaN NaN 2.7812696377544484 NaN NaN NaN 2.7812696377544484 3.8884591532756474 
87.00005629051206 NaN NaN 3.3363753587485405 NaN NaN NaN 3.3363753587485405 3.4635697607327955 
88.00005629051208 NaN NaN 3.0005838169622763 NaN NaN NaN 3.0005838169622763 3.3398913317322894 
89.0000325474275 NaN NaN 3.1168269146992458 NaN NaN NaN 3.1168269146992458 3.314118856779217 
90.0000562905121 NaN NaN 3.0879404394534475 NaN NaN NaN 3.0879404394534475 3.649167028678235 
91.00005629051212 NaN NaN 2.8177974862503987 NaN NaN NaN 2.8177974862503987 4.43943452242506 
92.00005629051213 NaN NaN 3.493939376715531 NaN NaN NaN 3.493939376715531 4.205494968273868 
93.00005629051215 NaN NaN 3.295470750283627 NaN NaN NaN 3.295470750283627 3.06216810777498 
94.00005629051216 NaN NaN 3.2001362280915657 NaN NaN NaN 3.2001362280915657 3.4940568030829695 
95.00005629051218 NaN NaN 3.2001362280915657 NaN NaN NaN 3.2001362280915657 3.4940568030829695 
96.00005629051219 NaN NaN 3.578364875059009 NaN NaN NaN 3.578364875059009 3.999581056768889 
97.0000562905122 NaN NaN 2.7516317480250905 NaN NaN NaN 2.7516317480250905 3.873128667999495 
98.00005629051222 NaN NaN 2.895572367196138 3.405423218529478 NaN NaN 2.895572367196138 3.405423218529478 
99.00005629051223 NaN NaN 3.778973551451017 3.124882207605836 NaN NaN 3.778973551451017 3.124882207605836 
100.00005629051225 NaN NaN 2.647235545541733 4.353221236488736 NaN NaN 2.647235545541733 4.353221236488736 
101.00005629051226 NaN NaN 2.642170448936369 3.2501902632573945 NaN NaN 2.642170448936369 3.2501902632573945 
102.00005629051228 NaN NaN 3.5407425047222887 3.750802115107035 NaN NaN 3.5407425047222887 3.750802115107035 
103.00004280197331 NaN NaN 3.4721698039127773 3.985105570761249 NaN NaN 3.4721698039127773 3.985105570761249 
104.0000562905123 NaN NaN 3.199572740315361 3.67458424358054 NaN 23.543582092057648 3.199572740315361 4.806027349419139 
105.00005629051232 NaN NaN 3.7468948392007917 3.046990924402749 NaN 24.704830147233054 3.7468948392007917 3.453343439409764 
106.00005629051233 NaN NaN 3.91455924562932 3.7296077560088605 NaN 25.853417648283042 3.91455924562932 3.7296077560088605 
107.00005629051235 25.113641593742685 NaN 3.280777300195183 3.7296077560088605 25.113641593742685 25.853417648283042 3.280777300195183 3.7296077560088605 
108.00005127039937 25.991258110661576 NaN 4.158393817114074 5.339432316971667 25.991258110661576 24.634707576738492 4.158393817114074 3.3821765216365236 
109.00000327384242 26.54475173989482 NaN 2.4020518901219248 3.2997416696428985 26.54475173989482 25.990721956255527 2.4020518901219248 3.2997416696428985 
110.00005629051239 27.29812236096693 NaN 3.1554225111940326 3.2997416696428985 27.29812236096693 25.990721956255527 3.1554225111940326 3.2997416696428985 
111.0000562905124 26.334915808847796 NaN 3.0794444498089746 3.7860882140568606 26.334915808847796 25.193589039011016 3.0794444498089746 3.7860882140568606 
112.00005629051242 25.043331485575592 NaN 3.8721936695698957 3.3638565528796107 25.043331485575592 25.9976634783894 3.8721936695698957 3.3638565528796107 
113.00005629051243 25.35365219130078 NaN 2.755077269822266 3.3638565528796107 25.35365219130078 25.9976634783894 2.755077269822266 3.3638565528796107 
114.00005629051245 25.849012200876203 NaN 3.250437279397687 2.8471784881043476 25.849012200876203 27.327301363275183 3.250437279397687 3.940123816693287 
115.00005629051246 26.203647834124936 NaN 2.7254691803811113 3.263258184433923 26.203647834124936 25.218649230556068 2.7254691803811113 3.263258184433923 
116.00003652681877 26.03525137569305 NaN 3.6867549259818873 2.7537409210832777 26.03525137569305 26.398775379789825 3.6867549259818873 2.7537409210832777 
117.00005629051249 27.22043060252193 NaN 3.542296267924982 2.7537409210832777 27.22043060252193 26.398775379789825 3.542296267924982 2.7537409210832777 
118.0000562905125 28.462991425718158 NaN 3.1351270040419053 3.7197741948463943 28.462991425718158 25.35574227976035 3.1351270040419053 3.7197741948463943 
119.00005629051252 24.7948259786166 NaN 2.74990275376058 4.838560874442408 24.7948259786166 24.896216405722797 2.74990275376058 4.838560874442408 
120.00005629051253 25.547141009644704 NaN 3.5022177847886837 4.287091672724898 25.547141009644704 25.776833605585466 3.5022177847886837 3.5115420866467275 
121.00005629051255 27.142559505429148 NaN 3.885627399039919 3.3101614186539337 27.142559505429148 26.736269351463875 3.885627399039919 3.3101614186539337 
122.00005629051256 27.654328926726535 NaN 3.278610140741293 2.940465685597715 27.654328926726535 27.652849567435823 3.278610140741293 2.940465685597715 
123.00005629051257 25.277937397523857 NaN 4.390083926846586 4.046317076955489 25.277937397523857 25.491059458048355 4.390083926846586 3.2940020459273853 
