#####################################################################
# Alchemist log file - simulation started at: 2019-02-22T06:52+0000 #
#####################################################################
# seed = 132.0
#
# The columns have the following meaning: 
# time distance-rep[Mean] leader-rep[CountDistinct] distance-share[Mean] leader-share[CountDistinct] 
417.00010926437335 45.59838054350244 17.0 1.7332509355686891 27.0 
418.00108583781434 45.367538587711465 17.0 1.5676675250697316 27.0 
419.0010321659815 44.610726427586364 17.0 1.757442166015886 27.0 
420.00195030532666 44.74723931363052 17.0 1.8523580679838114 27.0 
421.00035986443027 43.35550345610816 17.0 1.810809720181594 27.0 
422.0033405982414 43.38198462840174 17.0 2.006249209105769 27.0 
423.0046152800704 44.179474210344615 15.0 1.7211790244326421 28.0 
424.00285298393976 45.37168861196725 15.0 1.7491989560418348 28.0 
425.0008663456995 45.24761110056128 15.0 1.9022734461338358 28.0 
426.007480397621 44.36648780638364 15.0 2.502950393029077 28.0 
427.0000207790257 44.44784800429165 15.0 2.4722668948568103 28.0 
428.00893385298895 44.246036257111335 15.0 2.6220706287824957 28.0 
429.00372582881204 44.71291980554778 15.0 2.501153033656848 29.0 
430.00027806401533 43.58616840275398 15.0 2.822614172362404 29.0 
431.0018497792369 42.947685854034916 15.0 2.3642607314006034 28.0 
432.0002356656911 42.80207302038376 15.0 2.16552807352506 28.0 
433.0021827917332 43.156391255379894 15.0 2.1290193703579123 29.0 
434.0010198944607 44.270861348989804 15.0 2.6265055375775286 29.0 
435.003493722913 45.05674316646659 14.0 2.2914430921422686 27.0 
436.0002289550962 44.34400502144864 14.0 2.1028784018542597 28.0 
437.000942903964 44.70082099575959 13.0 1.8511961054884125 27.0 
438.0015149343208 43.86173811943976 12.0 1.3919230804464444 27.0 
439.00087250490634 44.03429451278967 12.0 1.5200467646171247 27.0 
440.00160369790115 42.20090772827714 12.0 1.035711329587985 27.0 
441.00050937504255 41.15044695727301 12.0 1.049716972721203 27.0 
442.00276724505784 41.411776118058135 12.0 0.9898059636734401 27.0 
443.00098567777 41.27071733805471 12.0 0.7872075976353387 27.0 
444.00128384311085 40.35167706834302 12.0 0.8809364925538447 27.0 
445.00066191568817 39.458424057826285 12.0 0.7732311569616119 26.0 
446.0005127819988 37.059647329683564 12.0 0.8827893887161087 26.0 
447.001908638017 37.73048220674518 11.0 0.8070065413802101 25.0 
448.0001801643865 38.563541504002 11.0 0.7168710354658087 25.0 
449.0025178373271 39.61326456366516 11.0 0.6158648526345764 27.0 
450.00350036187007 40.61016478581548 11.0 0.8025611690206159 28.0 
451.0011931007641 40.8223343245155 11.0 1.0217972743628556 27.0 
452.003813040627 42.714402206052306 11.0 0.8715412673378004 27.0 
453.0000913567916 43.237998301431475 11.0 0.5853964965299061 28.0 
454.00036885174666 42.394452204947626 11.0 0.4652944774177574 28.0 
455.00013233374824 41.517048133810974 11.0 0.48691562347552875 27.0 
456.00005635808867 40.13245021616335 11.0 0.39526947117913236 28.0 
457.0018504507024 41.10401612211114 10.0 0.3866015609559207 27.0 
458.0073640772308 40.727705548584986 10.0 0.2706648942337919 27.0 
459.0021152879193 40.24095330163722 10.0 0.3249953762627266 27.0 
460.0019842237452 39.99911954278418 10.0 0.30761930009969024 27.0 
461.0011271830465 38.478042388756265 10.0 0.3258029150073907 27.0 
462.00141477338644 37.93125279654866 10.0 0.07053784218556237 27.0 
463.0002848128075 38.85452492554917 10.0 0.07053784218556237 27.0 
464.003055817012 39.13774667945795 10.0 0.116606463520873 26.0 
465.0016716785217 39.14378693595602 10.0 0.11426012630460627 26.0 
466.0024813017688 39.47533200921078 10.0 0.09042440545804574 25.0 
467.00118277520323 39.85480590701504 10.0 0.08184648074114227 25.0 
468.0027285518305 40.837033289389915 9.0 0.10975658571345527 25.0 
469.0028923050985 40.868383182661894 9.0 0.10975658571345527 25.0 
470.0035842292199 41.487453737995665 9.0 0.12237594095908691 25.0 
471.00313385775354 42.436587546146086 9.0 0.08665855135536361 25.0 
472.0013858390946 42.6651968502241 9.0 0.07611187775091512 25.0 
473.00297944771654 43.92644487037148 9.0 0.09069485662707165 25.0 
474.0037091102459 43.61884284652173 9.0 0.06292319183783017 25.0 
475.00133425533903 43.421123379265104 10.0 0.05798528090210131 24.0 
476.00015592445334 41.08431747109137 11.0 0.06810337714075491 26.0 
477.00268714163764 39.07497703370823 11.0 0.0 26.0 
478.00003626668166 39.278384405735586 11.0 0.0 25.0 
479.0023796745223 37.26716656899782 11.0 0.0 25.0 
480.0008756761392 38.46072397886882 11.0 0.0 25.0 
481.0013854422926 38.0057233950209 10.0 0.0 25.0 
482.0021414671006 37.37816128341939 9.0 0.0 25.0 
483.0019216066295 37.95152164688474 9.0 0.0 25.0 
484.0000065684648 37.747228240449644 9.0 0.0 25.0 
485.00053830422377 37.6476404809386 9.0 0.0 25.0 
486.0024662719574 36.9377592405261 9.0 0.0 25.0 
487.0000234412484 38.42776752896301 9.0 0.0 28.0 
488.00013984150564 36.22914233295514 9.0 0.0 28.0 
489.0021107586584 36.23571765977182 9.0 0.0 26.0 
490.0017494309975 33.30773247270389 15.0 0.0 26.0 
491.0003628717459 30.88714160796318 15.0 0.0 26.0 
492.00100989891973 29.35441466192667 16.0 0.0 26.0 
493.0004490278341 30.256951437803014 14.0 0.0 26.0 
494.00117326935384 32.28092221511662 17.0 0.0 26.0 
495.0026401094656 34.81541941805488 16.0 0.0 27.0 
496.0032659435828 36.3683980782096 15.0 0.0 27.0 
497.00023132857154 37.7337242903944 12.0 0.0 27.0 
498.00330039693245 37.18801164386325 11.0 0.0 27.0 
499.0002164998333 36.55897951750346 11.0 0.0 27.0 
500.000361864512 32.108929252152556 11.0 0.0 27.0 
501.0025646563194 30.745053849093413 11.0 0.0019323242508080668 26.0 
502.0041904810879 29.970714030035616 10.0 0.0019323242508080668 26.0 
503.0003519494808 29.416820515436573 10.0 0.0 26.0 
504.00350402145375 29.920094780819994 10.0 0.00443070085720316 26.0 
505.0036012213767 30.224436594995453 11.0 0.00443070085720316 25.0 
506.0095006804008 32.18301636820475 11.0 0.008136448194932802 26.0 
507.00015592936836 33.55524861343572 11.0 0.003705747337729729 27.0 
508.00015790500333 34.8535110811428 11.0 0.05309292316985442 26.0 
509.0010745971062 35.31339162939209 11.0 0.05309292316985442 26.0 
510.00059150702265 35.76876887453531 11.0 0.17905667099321312 26.0 
511.0004129015016 37.49533017995117 10.0 0.21130789356194868 26.0 
512.0029622573874 38.30781353948191 10.0 0.21830974885458385 26.0 
513.0014331207791 37.848230396600194 10.0 0.19641483572415122 27.0 
514.0032820542558 38.39997938671612 10.0 0.263061039322519 26.0 
515.0057865388175 36.445547609799156 10.0 0.2672062442986355 26.0 
516.0003644623639 37.312780116328085 10.0 0.39679814925140483 25.0 
517.0007424347845 34.17504194890222 10.0 0.3033434941209826 26.0 
518.0007878238384 34.31009525045743 10.0 0.24922404721136962 26.0 
519.0006635613242 32.367829907095654 9.0 0.2595745166729513 28.0 
520.0020748060152 33.41408705912985 9.0 0.11508465869904899 44.0 
521.0028329104164 33.90196469959949 9.0 0.1927224457823318 37.0 
522.0021021995632 33.78879929796747 9.0 0.2246863755927295 34.0 
523.0026670847225 33.31983967773912 9.0 0.2930124076517208 35.0 
524.0001738849415 33.141288086858694 9.0 0.32003341140637237 34.0 
525.0041748174779 33.12525971616598 9.0 0.31254529436453554 33.0 
526.0009548962887 33.10873676945916 9.0 0.23473146151225757 33.0 
527.0021763004454 33.07760931598264 9.0 0.43964435778529476 31.0 
528.0003591628584 32.81228063090048 9.0 0.39038762914645125 31.0 
529.0003386446408 32.78993215972718 9.0 0.4129278582495787 31.0 
530.0018691565867 33.38071068861197 9.0 0.385383962855069 31.0 
531.0060478107634 33.810366439412846 9.0 0.4884405224191058 30.0 
532.0006839454779 33.82807458015588 9.0 0.541173665245189 30.0 
533.0027718730926 33.76966939534699 9.0 0.5414957176991365 30.0 
534.0011051093238 33.57541413590221 9.0 0.5214111194005513 30.0 
535.0002965109238 34.18936400051952 8.0 0.4688175345241368 29.0 
536.0000635180453 32.836650115145886 9.0 0.7241654775414703 30.0 
537.0023364298014 31.667626128078357 9.0 0.7607242172907895 31.0 
538.0026135224849 29.194236898344204 14.0 0.8883913843032564 30.0 
539.0011224085482 25.920906254735904 22.0 0.9835568469894136 30.0 
540.007173785224 24.222989842755766 15.0 0.9297854336695243 30.0 
541.0000884980994 21.677816406743073 15.0 0.7612432322327065 31.0 
542.0005204878298 19.021769707753972 15.0 0.5359707576293752 30.0 
543.0008855108408 17.167521536898516 14.0 0.790528010838857 27.0 
544.0016947269766 18.096132679010534 14.0 0.7729052625572691 27.0 
545.0000959089925 22.46685580219434 14.0 0.9880487538562572 27.0 
546.0009151872321 24.483715489267798 14.0 1.232645561410121 26.0 
547.005894460072 27.052141384587905 13.0 1.4233457096708593 26.0 
548.0000345974054 28.326451618029488 12.0 1.9042909027583348 26.0 
549.0016569681228 28.908019078881516 11.0 1.4247824947704795 26.0 
550.0043140403887 29.981390736550765 11.0 1.4476285244395284 25.0 
551.0016793218399 30.44294338775753 11.0 1.4041943066563272 26.0 
552.0011608901638 30.70269935041492 11.0 1.4628586160470445 26.0 
553.0007236423987 32.18302436691144 10.0 1.425593791613417 26.0 
554.0083542387139 33.97334142308399 10.0 1.24557594448309 26.0 
555.0033308668736 34.59216787185674 9.0 1.1146882066575532 26.0 
556.0030553697457 34.87945522403244 9.0 0.8748499975331852 26.0 
557.0026212955653 33.946222017625054 9.0 0.7664574413209986 26.0 
558.0012250465147 35.069678496770095 9.0 0.766085232492136 26.0 
559.0031232204173 36.12027949244727 9.0 0.7121290776089851 25.0 
560.0015427279031 36.682742597088385 9.0 0.7321355972931878 25.0 
561.0004497586299 37.299791643202354 9.0 0.8610204454011037 25.0 
562.0023660631709 37.27030274538373 9.0 0.9039948381215478 25.0 
563.0002119419104 37.359834857419116 9.0 0.8479933182288856 25.0 
564.0009866385711 38.669898826190284 9.0 0.764778390058444 25.0 
565.0002593536944 38.465941987661914 9.0 0.6146484595793297 25.0 
566.0014187559744 38.50538964160283 9.0 0.9892915511300929 25.0 
567.0024940946573 38.15628930522522 9.0 1.1044491740593032 24.0 
568.005649964803 38.639826373229425 9.0 1.1525135605166905 23.0 
569.0026099136385 40.13939413732602 8.0 0.9142717821552713 22.0 
570.0005377626543 39.601677891441255 8.0 0.929460661049223 24.0 
571.0020378738428 40.474476964240814 8.0 0.8842203870632428 23.0 
572.0034647062139 42.519676190653286 8.0 0.8770206533841254 23.0 
573.0015997826239 43.83203481506304 8.0 0.9215083813517735 24.0 
574.005811856101 46.8144494868856 8.0 0.8526213236385979 23.0 
575.0006081780213 48.53341213272829 9.0 0.7087240360548706 23.0 
576.000946200711 50.00798009470799 8.0 1.2050354323461923 20.0 
577.0001211135375 55.2592145117835 9.0 1.6528348689855459 20.0 
578.0003064652939 55.680415035663685 8.0 1.8781443693083262 20.0 
579.0010572424308 59.53680835201376 8.0 1.433426193005172 20.0 
580.0008128315627 62.836707088662244 8.0 0.9500417596777542 19.0 
581.0006029766005 63.686631707531966 8.0 0.7610830377454332 19.0 
582.0010314871842 65.18911543029708 8.0 0.7469371587086361 19.0 
583.0089121063852 65.66011292797914 9.0 0.7948660506214253 19.0 
584.0039355328793 65.61789839012707 11.0 0.7802631723074848 18.0 
585.0026736321252 64.46611962992377 9.0 0.6556922048136162 18.0 
586.0004790610524 63.90167339389965 15.0 0.5724569515205199 17.0 
587.002427395799 61.802745058746346 25.0 0.314409587797459 17.0 
588.0030600970182 54.430383751747904 21.0 0.31160259204778173 17.0 
589.0009583114424 52.03769532031559 18.0 0.2759028567695134 17.0 
590.0024047188488 62.21124088272201 17.0 0.2616678755262825 17.0 
591.001574199001 67.40516333437495 17.0 0.18430866090796688 17.0 
592.0037941698727 73.5997592246103 16.0 0.18430866090796688 17.0 
593.0018443947749 78.12000438689758 15.0 0.18696544024278033 17.0 
594.0046071376388 76.87845760415661 15.0 0.08810661576601037 17.0 
595.000630209944 75.87977206442314 18.0 0.07587293448638767 17.0 
596.0020697206267 70.3172309049114 16.0 0.07321615515157416 17.0 
597.0031505070361 65.39952946652093 15.0 0.07321615515157416 17.0 
598.003493907164 60.91185723332386 15.0 0.09074930420366616 19.0 
599.001117028231 64.67529751279486 15.0 0.10579147714955693 23.0 
600.0024402154564 68.16801389543062 15.0 0.05396156440750854 20.0 
#####################################################################
# End of data export. Simulation finished at: 2019-02-22T06:54+0000 #
#####################################################################
