#####################################################################
# Alchemist log file - simulation started at: 2019-09-20T18:31+0000 #
#####################################################################
# seed = 29.0, stage_width = 1500
#
# The columns have the following meaning: 
# time rep-bcast[Sum] rep-ccast[Sum] share-bcast[Sum] share-ccast[Sum] rep-bcast-single[Sum] rep-ccast-single[Sum] share-bcast-single[Sum] share-ccast-single[Sum] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN 
1.0000462405716728 NaN NaN NaN NaN NaN NaN NaN NaN 
2.0000462405716726 NaN NaN NaN NaN NaN NaN NaN NaN 
3.0000462405716735 NaN NaN NaN NaN NaN NaN NaN NaN 
4.000046240571674 NaN NaN 2.7801107609839475 1.5273865530712825 NaN NaN 2.7801107609839475 1.5273865530712825 
5.000046240571675 NaN NaN 1.7653446668509112 1.6920031772265074 NaN NaN 1.7653446668509112 1.6920031772265074 
6.000046240571676 NaN NaN 2.644958645092095 1.6920031772265074 NaN NaN 2.644958645092095 1.6920031772265074 
7.000046240571677 NaN NaN 3.3711801317321335 2.88455184746265 NaN NaN 3.3711801317321335 2.88455184746265 
8.000046240571677 NaN NaN 2.2410411761272844 1.9830947217090724 NaN NaN 2.2410411761272844 1.9830947217090724 
9.000046240571674 NaN NaN 3.5688697248365333 2.1242839503677304 NaN NaN 3.5688697248365333 2.1242839503677304 
10.00004624057167 NaN NaN 2.3594007572264797 2.314645435982465 NaN NaN 2.3594007572264797 2.314645435982465 
11.000046240571667 NaN NaN 2.1977486603118166 3.226392432909414 NaN NaN 2.1977486603118166 3.226392432909414 
12.000045468428446 NaN NaN 3.0790092764575157 3.076257962263279 NaN NaN 3.0790092764575157 4.404086510972528 
13.00004624057166 NaN NaN 2.776257928892443 3.028382828648118 NaN NaN 2.776257928892443 3.028382828648118 
14.000046240571656 NaN NaN 2.9738016959614857 4.3289128859385855 NaN NaN 2.9738016959614857 4.3289128859385855 
15.000046240571653 NaN NaN 2.920700816942448 4.3289128859385855 NaN NaN 2.920700816942448 4.3289128859385855 
16.00004624057165 NaN NaN 2.8890171071665876 5.544812862441965 NaN NaN 2.8890171071665876 5.544812862441965 
17.000046240571645 NaN NaN 2.81062322162901 6.432862701630265 NaN NaN 2.81062322162901 6.432862701630265 
18.000046240571642 NaN NaN 2.81062322162901 7.6599386913987555 NaN NaN 2.81062322162901 7.6599386913987555 
19.00004624057164 17.57023159595298 NaN 1.9425521583126688 3.0257125622982812 17.57023159595298 NaN 1.9425521583126688 3.0257125622982812 
20.000046240571635 18.893582575786176 NaN 2.0388271483773757 4.307645965759502 18.893582575786176 19.574998187495453 2.0388271483773757 4.307645965759502 
21.00004624057163 18.718596511160378 NaN 3.032637999671419 2.943370642038868 18.718596511160378 19.721863126782917 3.032637999671419 2.943370642038868 
22.000046240571628 18.19158662559363 NaN 2.11990978206396 2.943370642038868 18.19158662559363 19.721863126782917 2.11990978206396 2.943370642038868 
23.000046240571624 18.19158662559363 NaN 2.11990978206396 4.390350019491034 18.19158662559363 19.18047085446007 2.11990978206396 4.390350019491034 
24.00004624057162 19.62075925534043 NaN 2.455342811403167 3.148487980936114 19.62075925534043 20.25577064703239 2.455342811403167 3.148487980936114 
25.000046240571617 20.608765961267327 NaN 1.9963701398778966 2.6714174828201607 20.608765961267327 19.35886864539388 1.9963701398778966 2.6714174828201607 
26.000046240571614 19.466540856263144 NaN 2.0953220566934085 3.8879188119063173 19.466540856263144 20.575369974480036 2.0953220566934085 3.8879188119063173 
27.00004624057161 20.636510194767133 NaN 2.0899829007453583 3.8879188119063173 20.636510194767133 20.575369974480036 2.0899829007453583 3.8879188119063173 
28.000046240571606 20.636510194767133 NaN 2.0899829007453583 3.5444509636411645 20.636510194767133 20.788247604625337 2.0899829007453583 3.5444509636411645 
