#####################################################################
# Alchemist log file - simulation started at: 2019-09-18T13:15+0000 #
#####################################################################
# seed = 122.0, stage_width = 100
#
# The columns have the following meaning: 
# time rep-bcast[Sum] rep-ccast[Sum] share-bcast[Sum] share-ccast[Sum] 
0.0 NaN NaN NaN NaN 
1.0000484215519734 NaN NaN 0.08982588141729253 NaN 
2.000144593336475 1.1219293989560313 NaN 0.3825949321911244 0.6495085853476144 
3.0003978407606824 2.0214794486795995 2.0589439974573316 0.4616092325777865 0.12729043019502484 
4.000397840760683 2.0295647184784715 2.0589439974573316 0.6201293063687543 0.12729043019502484 
5.000397840760684 2.483857015451707 1.8606081262473113 0.16163965662660917 NaN 
6.000397840760685 2.500669247333497 3.022614372725732 0.7673515512812106 0.3946546951972101 
7.0003978407606855 3.054880118493837 1.7429164483755653 0.15955617596312965 0.5829936825606241 
8.00015609496511 2.4404110807686266 2.0209119749791187 0.5358549757664521 NaN 
9.000330981297799 2.1753383629660163 2.261379401853726 0.49695264367291436 0.24615280021214758 
10.000397840760678 2.3269949757914894 2.2705822565643876 0.40426516471880447 0.6310988693648234 
11.000303777947178 2.5215739444945093 2.480401310754411 0.28732543395224575 NaN 
12.000397840760671 2.5215739444945093 2.940971459820503 0.28732543395224575 2.940971459820503 
13.000397840760668 2.6248884945729536 1.9364294696235849 0.3150159041172742 0.7050634065074028 
14.000397840760664 2.510700704156603 1.7171609853300076 0.28694580058077257 1.7171609853300076 
15.000370046949692 2.446605357005664 1.7171609853300076 0.41442846755838225 1.7171609853300076 
16.00039784076066 2.312067886634127 1.9655819814298319 0.05954010462352244 0.8260017356296174 
17.000397840760655 2.629414580194135 2.1600702807729064 0.05491583186284643 NaN 
18.00039784076065 2.677888267403482 3.2590892252865054 0.24480077774659392 NaN 
19.000293066829883 2.4816022777304916 NaN 1.3825833332168926 NaN 
20.000397840760645 3.196523516530391 NaN 0.730047488919567 NaN 
21.00039784076064 3.4524724634843693 NaN 0.6046639340593565 0.7503039574082209 
22.000393004760507 1.5936962354700448 NaN 0.47234303654502696 0.5166892648656614 
23.000397840760634 2.613569213063652 NaN 0.5955724970352172 1.4133327819690784 
24.00039784076063 2.613569213063652 NaN 0.5955724970352172 NaN 
25.000106753257285 2.596835284206783 NaN 0.26480555738128686 NaN 
26.000397840760623 2.236309428430495 NaN 0.9447480915496413 1.0267557794995668 
27.000390376518922 2.236309428430495 2.116340670304073 0.9447480915496413 0.1448367992548647 
28.000397840760616 2.1479407464921714 3.3963377390751504 1.0583558556876653 0.22164121308341223 
29.00004348235718 2.1745273080440377 2.64587268426547 0.8945302392729602 NaN 
