#####################################################################
# Alchemist log file - simulation started at: 2019-02-25T20:17+0000 #
#####################################################################
# seed = 84.0
#
# The columns have the following meaning: 
# time distance-rep[Mean] distance-rep[Max] leader-rep[CountDistinct] distance-share[Mean] distance-share[Max] leader-share[CountDistinct] 
0.0 NaN NaN NaN NaN NaN NaN 
1.0024196835594124 0.0 0.0 498.0 0.0 0.0 63.0 
2.0008657214091405 0.0 0.0 115.0 0.0 0.0 58.0 
3.0005682456484104 0.0 0.0 96.0 0.0 0.0 52.0 
4.000882191156349 0.0 0.0 97.0 0.0 0.0 49.0 
5.000305066251763 0.0 0.0 88.0 0.0 0.0 48.0 
6.001479769216503 0.0 0.0 79.0 0.0 0.0 45.0 
7.000314398306903 0.0 0.0 81.0 0.0 0.0 41.0 
8.00056824564841 0.0 0.0 76.0 0.0 0.0 40.0 
9.003164732908184 0.0 0.0 73.0 0.0 0.0 39.0 
10.000305066251762 0.0 0.0 75.0 0.0 0.0 38.0 
11.001852499338813 0.0 0.0 65.0 0.05051057782998022 25.255288914990302 37.0 
12.007502508235003 0.0 0.0 64.0 0.09942948485147349 25.255288914990302 33.0 
13.00056824564841 0.0 0.0 63.0 0.003766670974829961 1.8833354874149677 39.0 
14.00332183742333 0.0 0.0 62.0 0.006927595119359564 3.46379755967979 36.0 
15.000305066251762 0.0 0.0 56.0 0.03565531963898684 9.83014794923804 29.0 
16.000863352385885 0.0 0.0 56.0 0.16601781953059333 19.4257359529135 29.0 
17.000232007810634 0.0 0.0 53.0 0.11155535309031475 27.109835302532787 29.0 
18.00056824564841 0.0 0.0 50.0 0.0 0.0 27.0 
19.00176236253459 0.0 0.0 49.0 0.03208706735725187 16.043533678625863 24.0 
20.000305066251762 0.0 0.0 49.0 0.02058348951643471 10.291744758217362 24.0 
21.00259084985701 0.0 0.0 48.0 0.02058348951643471 10.291744758217362 22.0 
22.000284760337887 0.0 0.0 48.0 0.1605129453483451 30.165829549805352 22.0 
23.00056824564841 0.0 0.0 46.0 0.1616085418388795 30.165829549805352 20.0 
24.000724457758363 0.0 0.0 45.0 0.13139257135377644 23.376365740199446 19.0 
25.000305066251762 0.0 0.0 44.0 0.16918337333135566 23.015280320249218 19.0 
26.005184944006672 0.0 0.0 43.0 0.1805519704587049 22.31403257717551 19.0 
27.00001401502259 0.0 0.0 43.0 0.21465938655109107 22.31403257717551 20.0 
28.00056824564841 0.0 0.0 42.0 0.04333605430409132 21.66802715204568 20.0 
29.00402298909698 0.0 0.0 43.0 0.0 0.0 19.0 
30.000305066251762 0.0 0.0 42.0 0.0 0.0 17.0 
31.00371642443452 0.0 0.0 40.0 0.0 0.0 16.0 
32.00137813492001 0.0 0.0 40.0 0.0 0.0 15.0 
33.00056824564841 0.0 0.0 39.0 0.0 0.0 15.0 
34.00402298909698 0.0 0.0 40.0 0.0 0.0 16.0 
35.00030506625176 0.0 0.0 41.0 0.0 0.0 16.0 
36.00322128440233 0.0 0.0 40.0 0.0 0.0 15.0 
37.001413686173166 0.0 0.0 40.0 0.0 0.0 15.0 
38.00056824564841 0.0 0.0 40.0 0.0 0.0 15.0 
39.00006772041505 0.0 0.0 37.0 0.0 0.0 15.0 
40.00030506625176 0.0 0.0 38.0 0.0 0.0 15.0 
41.00065323193922 0.005178618682675956 2.58930934133798 37.0 0.0 0.0 14.0 
