#####################################################################
# Alchemist log file - simulation started at: 2019-02-25T20:30+0000 #
#####################################################################
# seed = 133.0
#
# The columns have the following meaning: 
# time distance-rep[Mean] distance-rep[Max] leader-rep[CountDistinct] distance-share[Mean] distance-share[Max] leader-share[CountDistinct] 
0.0 NaN NaN NaN NaN NaN NaN 
1.0025222963162252 0.0 0.0 496.0 0.0 0.0 84.0 
2.002670272454221 0.0 0.0 100.0 0.0 0.0 76.0 
3.0008242611563434 0.0 0.0 91.0 0.0 0.0 65.0 
4.0100654863491485 0.0 0.0 89.0 0.0 0.0 54.0 
5.006108045014987 0.0 0.0 84.0 0.0 0.0 48.0 
6.002139313628431 0.0 0.0 77.0 0.0 0.0 41.0 
7.000017403932029 0.0 0.0 73.0 0.0 0.0 40.0 
8.001140397478892 0.0 0.0 69.0 0.0 0.0 39.0 
9.000524900150603 0.0 0.0 67.0 0.0 0.0 38.0 
10.001607222021017 0.0 0.0 62.0 0.0 0.0 36.0 
11.004092330424898 0.0 0.0 59.0 0.0 0.0 36.0 
12.005578166926632 0.0 0.0 59.0 0.0 0.0 34.0 
13.000992335582222 0.0 0.0 58.0 0.0 0.0 30.0 
14.002909984226294 0.0 0.0 54.0 0.0 0.0 29.0 
15.000403737151373 0.0 0.0 53.0 0.0 0.0 28.0 
16.000024037156138 0.0 0.0 51.0 0.0 0.0 28.0 
17.000998243377925 0.0 0.0 50.0 0.0 0.0 28.0 
18.002479732811317 0.0 0.0 48.0 0.0 0.0 25.0 
19.001832730683674 0.0 0.0 47.0 0.0 0.0 26.0 
20.00074106447371 0.0 0.0 47.0 0.0 0.0 28.0 
21.00091355647818 0.0 0.0 47.0 0.00800192523497039 4.000962617485186 27.0 
22.00567710870435 0.0 0.0 46.0 0.0 0.0 26.0 
23.00205391007716 0.0 0.0 44.0 0.0 0.0 26.0 
24.00082595505276 0.0 0.0 46.0 0.0 0.0 24.0 
25.007185222577945 0.0 0.0 46.0 0.007737260267667756 3.8686301338339035 24.0 
26.004877730686516 0.0 0.0 45.0 0.0 0.0 23.0 
27.000244189303753 0.0 0.0 46.0 0.010328116262182649 3.356964131004048 22.0 
