#####################################################################
# Alchemist log file - simulation started at: 2019-02-25T20:17+0000 #
#####################################################################
# seed = 92.0
#
# The columns have the following meaning: 
# time distance-rep[Mean] distance-rep[Max] leader-rep[CountDistinct] distance-share[Mean] distance-share[Max] leader-share[CountDistinct] 
0.0 NaN NaN NaN NaN NaN NaN 
1.0056766342296584 0.0 0.0 499.0 0.0 0.0 57.0 
2.0020737722474435 0.0 0.0 106.0 0.0 0.0 55.0 
3.0046373425142248 0.0 0.0 85.0 0.0 0.0 51.0 
4.000593338141666 0.0 0.0 81.0 0.0 0.0 47.0 
5.004276362301576 0.0 0.0 78.0 0.0 0.0 44.0 
6.002113365535303 0.0 0.0 76.0 0.0 0.0 42.0 
7.001405212669009 0.0 0.0 72.0 0.0 0.0 41.0 
8.001527639797247 0.0 0.0 72.0 0.0 0.0 38.0 
9.000001447127763 0.0 0.0 70.0 0.0 0.0 35.0 
10.000991409704366 0.0 0.0 64.0 0.0 0.0 33.0 
11.0004390618006 0.0 0.0 63.0 0.0 0.0 34.0 
12.002600802177852 0.0 0.0 62.0 0.0 0.0 34.0 
13.00421747676198 0.0 0.0 53.0 0.012979205825694824 6.489602912847403 33.0 
14.000224035440977 0.0 0.0 55.0 0.0 0.0 34.0 
15.000366623986418 0.0 0.0 53.0 0.007099069790515037 3.5495348952574943 33.0 
16.00005147902184 0.0 0.0 48.0 0.009711541909722387 3.6372108140620867 33.0 
17.000545858997796 0.0 0.0 53.0 0.007274421628124156 3.6372108140620867 32.0 
18.00083720050656 0.0 0.0 51.0 0.0 0.0 32.0 
19.00023862165203 0.0 0.0 48.0 0.0 0.0 30.0 
20.002058209224675 0.0 0.0 48.0 0.0 0.0 27.0 
21.003280270725234 0.0 0.0 46.0 0.0 0.0 24.0 
22.002313880288813 0.0 0.0 46.0 0.0 0.0 24.0 
23.001577915396584 0.0 0.0 44.0 0.0 0.0 22.0 
24.000351295748814 0.0 0.0 40.0 0.0 0.0 21.0 
25.005758873487764 0.0 0.0 39.0 0.0 0.0 20.0 
26.000899743013363 0.0 0.0 38.0 0.022200868080164606 11.100434040082206 20.0 
27.002295580946132 0.0 0.0 38.0 0.043282000593555574 11.100434040082206 19.0 
28.000278930756508 0.0 0.0 38.0 0.005156635289733443 2.578317644866729 21.0 
29.00026496040509 0.0 0.0 36.0 0.0 0.0 20.0 
30.00029706112541 0.0 0.0 36.0 0.0 0.0 19.0 
31.00134735524701 0.0 0.0 35.0 0.0 0.0 19.0 
32.000584223219875 0.0 0.0 36.0 0.06543886554296784 32.71943277148415 18.0 
33.001027574574394 0.0 0.0 35.0 0.2136932283669701 39.468617475140604 18.0 
34.00300050629573 0.0 0.0 31.0 0.21266668233118072 39.468617475140604 18.0 
35.00417623606049 0.0 0.0 32.0 0.21923396843235368 39.468617475140604 18.0 
36.00002004595705 0.0 0.0 32.0 0.23757848278845786 39.468617475140604 19.0 
37.009674145033514 0.0 0.0 32.0 0.23757848278845786 39.468617475140604 18.0 
38.00107359386268 0.0 0.0 32.0 0.03445828335936836 13.945498629098068 20.0 
39.00266529076429 0.0 0.0 31.0 0.0 0.0 20.0 
40.005758873487764 0.0 0.0 33.0 0.0 0.0 20.0 
41.00044202165744 0.008971928775358065 4.485964387679047 34.0 0.0 0.0 19.0 
42.000679108406814 0.029066069992212736 10.047070608427305 33.0 0.0 0.0 19.0 
43.0001933755242 0.020094141216854662 10.047070608427305 34.0 0.0 0.0 19.0 
44.00414601252815 0.07128837065093127 20.05808352089528 32.0 0.0 0.0 19.0 
45.0024081199693 0.07128837065093127 20.05808352089528 31.0 0.0 0.0 19.0 
46.0083050742179 0.07128837065093127 20.05808352089528 29.0 0.0 0.0 18.0 
47.000906897243404 0.04011616704179037 20.05808352089528 31.0 0.0 0.0 18.0 
48.0009169780346 0.0 0.0 32.0 0.0 0.0 18.0 
49.00072454821884 0.0 0.0 31.0 0.0 0.0 19.0 
50.00055863653731 0.0 0.0 32.0 0.0 0.0 21.0 
51.00065492377939 0.0 0.0 31.0 0.0 0.0 20.0 
52.00149740821162 0.002557574472967017 1.2787872364835096 32.0 0.0 0.0 19.0 
53.00279939695924 0.0 0.0 32.0 0.0 0.0 19.0 
54.001278078953966 0.0 0.0 32.0 0.0 0.0 19.0 
55.001144814185515 0.0 0.0 31.0 0.0 0.0 19.0 
56.00073415528075 0.0 0.0 31.0 0.0 0.0 19.0 
57.00060778408787 0.0 0.0 31.0 0.0 0.0 19.0 
58.00140382766309 0.0 0.0 30.0 0.0 0.0 19.0 
59.00020521474194 0.0 0.0 32.0 0.0 0.0 19.0 
60.00057318066975 0.0 0.0 32.0 0.0 0.0 19.0 
