#####################################################################
# Alchemist log file - simulation started at: 2019-02-25T20:43+0000 #
#####################################################################
# seed = 180.0
#
# The columns have the following meaning: 
# time distance-rep[Mean] distance-rep[Max] leader-rep[CountDistinct] distance-share[Mean] distance-share[Max] leader-share[CountDistinct] 
0.0 NaN NaN NaN NaN NaN NaN 
1.0004258358466056 0.0 0.0 500.0 0.2229714127990365 39.072626083502826 79.0 
2.0004462692989056 0.0 0.0 120.0 0.1834638289140548 33.793439501599266 70.0 
3.0016896635040378 0.0 0.0 117.0 0.054246784352686137 23.3488932259433 62.0 
4.000127127247737 0.0 0.0 114.0 0.054246784352686137 23.3488932259433 56.0 
5.003461788343134 0.0 0.0 98.0 0.07665206206939557 38.326031034697735 49.0 
6.000166130583569 0.0 0.0 87.0 0.13626885347357776 35.307816644005754 42.0 
7.000446269298905 0.0 0.0 88.0 0.20928564815982814 39.4952271477957 40.0 
8.001284421851498 0.0 0.0 80.0 0.20928564815982814 39.4952271477957 35.0 
9.005457517238693 0.0 0.0 79.0 0.20928564815982814 39.4952271477957 35.0 
10.003919321782693 0.0 0.0 75.0 0.20928564815982814 39.4952271477957 35.0 
11.000425835846606 0.0 0.0 72.0 0.20541250054035995 38.83362610832481 34.0 
12.000446269298905 0.0 0.0 67.0 0.20023355552468153 38.83362610832481 28.0 
13.001322029748167 0.0 0.0 67.0 0.2398686698197911 38.83362610832481 29.0 
14.000166755971676 0.0 0.0 59.0 0.0 0.0 30.0 
15.003336372601211 0.0 0.0 58.0 0.0 0.0 29.0 
16.000425835846606 0.0 0.0 59.0 0.0 0.0 29.0 
17.000446269298905 0.0 0.0 55.0 0.0 0.0 29.0 
18.001298479591608 0.0 0.0 54.0 0.05416260861511819 15.985092305389088 30.0 
19.00088779482996 0.0 0.0 55.0 0.0 0.0 29.0 
20.003919321782693 0.0 0.0 53.0 0.0 0.0 25.0 
21.000088969129383 0.0 0.0 55.0 0.0 0.0 25.0 
22.000446269298905 0.0 0.0 51.0 0.0 0.0 24.0 
23.00238092598837 0.0 0.0 52.0 0.0035280859699077438 1.7640429849538748 23.0 
24.005457517238693 0.0 0.0 48.0 0.0035280859699077438 1.7640429849538748 19.0 
25.000502728363447 0.0 0.0 50.0 0.0 0.0 19.0 
26.000425835846606 0.0 0.0 46.0 0.0 0.0 20.0 
27.000446269298905 0.0 0.0 46.0 0.0 0.0 20.0 
28.001120846450505 0.0 0.0 44.0 0.0 0.0 19.0 
29.00410498600156 0.0 0.0 43.0 0.0 0.0 20.0 
30.000260746151312 0.0 0.0 43.0 0.0 0.0 20.0 
31.000425835846606 0.0 0.0 41.0 0.0 0.0 20.0 
32.000446269298905 0.0 0.0 42.0 0.0 0.0 20.0 
33.00174423532205 0.0 0.0 42.0 0.0 0.0 20.0 
34.005457517238696 0.0 0.0 43.0 0.0 0.0 19.0 
35.000194856940006 0.0 0.0 41.0 0.0 0.0 20.0 
36.000425835846606 0.0 0.0 41.0 0.0 0.0 18.0 
37.000446269298905 0.0 0.0 42.0 0.0 0.0 18.0 
38.00325334489478 0.0 0.0 40.0 0.0 0.0 18.0 
